Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/36_milk_consumption_example_plot_plus_table_rep2/02_summaries/t5.txt,0.023556,0.164139,0.380062,0.106139,0.176532,23.195566
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/bart.txt,0.013307,0.162534,0.397504,0.083929,0.167558,17.826329
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/bert.txt,0.013775,0.286899,0.445398,0.085919,0.170720,4.298704
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/longformer_ext.txt,0.014757,0.172933,0.399076,0.066358,0.155624,8.179657
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/none.txt,0.007900,0.259070,0.222732,0.076624,0.102012,13.964512
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_fauna_role+example_plot_rep2/02_summaries/t5.txt,0.007293,0.136014,0.376492,0.060718,0.145087,22.427210
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/bart.txt,0.013878,0.145069,0.378723,0.110874,0.174468,22.835870
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/bert.txt,0.019144,0.264137,0.405183,0.115566,0.151943,-4.793218
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/longformer_ext.txt,0.024884,0.189766,0.394071,0.080349,0.156931,4.992190
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/none.txt,0.021949,0.256590,0.251774,0.121365,0.122683,15.267981
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/37_milk_consumption_role+example_plot_rep2/02_summaries/t5.txt,0.011331,0.132793,0.309524,0.058568,0.145022,7.643077
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/bart.txt,0.010928,0.163828,0.362393,0.063356,0.169231,21.802939
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/bert.txt,0.011119,0.270097,0.412466,0.067890,0.151237,4.506648
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/longformer_ext.txt,0.018913,0.193410,0.435798,0.090413,0.172763,9.196908
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/none.txt,0.009798,0.245668,0.211508,0.062665,0.095372,14.557336
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_fauna_role+example_table_rep2/02_summaries/t5.txt,0.003661,0.101960,0.266928,0.023599,0.113837,23.342501
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/bart.txt,0.013440,0.154062,0.360199,0.069791,0.155224,18.799468
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/bert.txt,0.013125,0.246383,0.366733,0.087262,0.140281,-4.941544
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/longformer_ext.txt,0.023953,0.165270,0.325279,0.083799,0.150558,15.867350
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/none.txt,0.008968,0.218377,0.196901,0.078789,0.097356,16.374215
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/38_milk_consumption_role+example_table_rep2/02_summaries/t5.txt,0.011732,0.152144,0.342629,0.043912,0.135458,23.350346
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/bart.txt,0.027768,0.173265,0.410214,0.084158,0.176277,15.618061
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/bert.txt,0.017270,0.281354,0.382568,0.083365,0.143463,-2.267277
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.010839,0.151293,0.360709,0.053226,0.148148,1.518085
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/none.txt,0.011110,0.233736,0.182110,0.063450,0.088278,16.147362
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/t5.txt,0.012842,0.170645,0.397611,0.070085,0.158703,35.794554
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/bart.txt,0.033133,0.175381,0.431452,0.123232,0.169355,33.030169
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/bert.txt,0.012863,0.272675,0.396947,0.125318,0.146565,1.066785
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.024031,0.199518,0.405910,0.084112,0.167963,13.689041
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/none.txt,0.016133,0.234121,0.206575,0.094544,0.101233,20.811276
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,Yes,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/39_milk_consumption_role+example_plot_plus_table_rep2/02_summaries/t5.txt,0.016402,0.154283,0.334008,0.081136,0.145749,24.823614
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/bart.txt,0.027674,0.171188,0.409385,0.081037,0.158576,7.691909
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/bert.txt,0.008488,0.276850,0.369208,0.067178,0.134987,-7.377873
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/longformer_ext.txt,0.003718,0.108711,0.271454,0.029825,0.126095,-26.747244
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/none.txt,0.008054,0.226663,0.171982,0.061112,0.082358,6.438004
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_fauna_role+insights_plot_rep2/02_summaries/t5.txt,0.009295,0.150200,0.387208,0.064069,0.145203,14.774616
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_milk_consumption_role+insights_plot_rep2/02_summaries/bart.txt,0.033265,0.164619,0.381651,0.084559,0.154128,17.109465
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_milk_consumption_role+insights_plot_rep2/02_summaries/bert.txt,0.012858,0.237054,0.353050,0.097132,0.119224,-7.763012
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_milk_consumption_role+insights_plot_rep2/02_summaries/longformer_ext.txt,0.019517,0.206607,0.398136,0.101333,0.150466,16.171917
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_milk_consumption_role+insights_plot_rep2/02_summaries/none.txt,0.012096,0.220141,0.184121,0.087705,0.091898,13.951902
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/40_milk_consumption_role+insights_plot_rep2/02_summaries/t5.txt,0.016633,0.197203,0.422749,0.121557,0.164929,19.118707
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_fauna_role+insights_table_rep2/02_summaries/bart.txt,0.011396,0.156887,0.322374,0.036948,0.145950,-0.924929
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_fauna_role+insights_table_rep2/02_summaries/bert.txt,0.007553,0.269644,0.352133,0.047757,0.126537,-9.240256
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_fauna_role+insights_table_rep2/02_summaries/longformer_ext.txt,0.037619,0.216176,0.444928,0.098694,0.194203,13.787865
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_fauna_role+insights_table_rep2/02_summaries/none.txt,0.005679,0.210378,0.157382,0.042343,0.074276,5.372235
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_fauna_role+insights_table_rep2/02_summaries/t5.txt,0.006451,0.139624,0.327897,0.027515,0.130472,7.141825
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_milk_consumption_role+insights_table_rep2/02_summaries/bart.txt,0.012641,0.142043,0.328125,0.068493,0.140625,20.935217
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_milk_consumption_role+insights_table_rep2/02_summaries/bert.txt,0.008106,0.255277,0.351801,0.077634,0.127424,-2.571305
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_milk_consumption_role+insights_table_rep2/02_summaries/longformer_ext.txt,0.011936,0.162298,0.319192,0.057991,0.113131,15.961625
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_milk_consumption_role+insights_table_rep2/02_summaries/none.txt,0.008070,0.209290,0.179783,0.072539,0.084879,10.780706
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/41_milk_consumption_role+insights_table_rep2/02_summaries/t5.txt,0.016613,0.159837,0.352483,0.070244,0.144109,12.945945
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/bart.txt,0.015638,0.164986,0.366693,0.064154,0.156926,10.972143
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/bert.txt,0.008898,0.285608,0.391935,0.060533,0.135484,4.739038
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.015399,0.206236,0.398667,0.053405,0.162667,7.434433
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/none.txt,0.005401,0.227264,0.172850,0.052536,0.081701,14.721754
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/t5.txt,0.006131,0.135505,0.334489,0.029514,0.126516,19.583510
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_milk_consumption_role+insights_plot_plus_table_rep2/02_summaries/bart.txt,0.047672,0.193714,0.418367,0.114140,0.163265,18.871034
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_milk_consumption_role+insights_plot_plus_table_rep2/02_summaries/bert.txt,0.018933,0.270929,0.364871,0.105308,0.128129,-0.161087
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_milk_consumption_role+insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.021386,0.191443,0.373959,0.072782,0.158970,11.206250
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_milk_consumption_role+insights_plot_plus_table_rep2/02_summaries/none.txt,0.012036,0.200311,0.158813,0.074672,0.084450,18.382787
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/42_milk_consumption_role+insights_plot_plus_table_rep2/02_summaries/t5.txt,0.017336,0.175194,0.413856,0.080365,0.154968,35.473033
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_fauna_insights+example_plot_rep2/02_summaries/bart.txt,0.023141,0.154494,0.359664,0.069024,0.149580,16.790582
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_fauna_insights+example_plot_rep2/02_summaries/bert.txt,0.024724,0.286839,0.402216,0.073348,0.146570,-1.634583
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_fauna_insights+example_plot_rep2/02_summaries/longformer_ext.txt,0.023002,0.147454,0.322339,0.051051,0.142429,15.795793
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_fauna_insights+example_plot_rep2/02_summaries/none.txt,0.014492,0.251984,0.202062,0.065366,0.089136,13.984421
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_fauna_insights+example_plot_rep2/02_summaries/t5.txt,0.020878,0.146337,0.362983,0.068407,0.154537,8.825374
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_milk_consumption_insights+example_plot_rep2/02_summaries/bart.txt,0.048771,0.197062,0.454910,0.148594,0.192385,23.633644
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_milk_consumption_insights+example_plot_rep2/02_summaries/bert.txt,0.027227,0.267710,0.368692,0.109278,0.147271,-11.650328
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_milk_consumption_insights+example_plot_rep2/02_summaries/longformer_ext.txt,0.053710,0.193022,0.354249,0.101830,0.160445,-6.722439
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_milk_consumption_insights+example_plot_rep2/02_summaries/none.txt,0.021971,0.248364,0.213729,0.112231,0.118273,10.415423
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/43_milk_consumption_insights+example_plot_rep2/02_summaries/t5.txt,0.012277,0.122489,0.328261,0.087146,0.147826,23.092698
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_fauna_insights+example_table_rep2/02_summaries/bart.txt,0.022236,0.145207,0.362553,0.061381,0.158298,11.295791
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_fauna_insights+example_table_rep2/02_summaries/bert.txt,0.013773,0.271344,0.382467,0.054194,0.141813,-1.780746
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_fauna_insights+example_table_rep2/02_summaries/longformer_ext.txt,0.004334,0.094779,0.260700,0.017544,0.122568,11.131658
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_fauna_insights+example_table_rep2/02_summaries/none.txt,0.010414,0.235239,0.194232,0.049552,0.088317,11.535508
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_fauna_insights+example_table_rep2/02_summaries/t5.txt,0.020328,0.140676,0.349040,0.064685,0.155323,10.427059
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_milk_consumption_insights+example_table_rep2/02_summaries/bart.txt,0.034821,0.158396,0.369658,0.115632,0.175214,19.127983
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_milk_consumption_insights+example_table_rep2/02_summaries/bert.txt,0.024436,0.245428,0.365733,0.093458,0.144975,-10.335947
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_milk_consumption_insights+example_table_rep2/02_summaries/longformer_ext.txt,0.011903,0.099280,0.181818,0.035367,0.088261,-114.665062
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_milk_consumption_insights+example_table_rep2/02_summaries/none.txt,0.016866,0.245374,0.225539,0.096640,0.116915,14.379704
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/44_milk_consumption_insights+example_table_rep2/02_summaries/t5.txt,0.027614,0.178525,0.382892,0.100000,0.164969,32.620652
fauna,modeler,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/bart.txt,0.015581,0.157476,0.354531,0.060510,0.139905,5.343024
fauna,modeler,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/bert.txt,0.019326,0.284814,0.384069,0.071034,0.141167,-1.558545
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.014516,0.171137,0.344143,0.047714,0.142952,14.343135
fauna,modeler,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/none.txt,0.009303,0.229606,0.174430,0.054749,0.080442,14.164757
fauna,modeler,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/t5.txt,0.013346,0.162873,0.386113,0.064461,0.154107,16.975611
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/45_milk_consumption_insights+example_plot_plus_table_rep2/02_summaries/bart.txt,0.045022,0.138746,0.342574,0.085317,0.162376,9.347879
