Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,table,on,on,off,0.065499,0.205695,0.409408,0.125654,0.170732,36.642995
none,plot+table,on,on,off,0.022756,0.248881,0.232328,0.103062,0.124569,39.938176
bart,plot+table,on,on,off,0.040654,0.14632,0.350951,0.110169,0.162791,27.437292
bert,plot+table,on,on,off,0.035218,0.253571,0.402123,0.132231,0.166274,27.670036
t5,plot+table,on,on,off,0.012155,0.149154,0.355987,0.08,0.16397,38.241898
longformer_ext,plot+table,on,on,off,0.062762,0.195966,0.406632,0.092657,0.179756,36.579481
none,plot,off,on,on,0.028531,0.271457,0.300808,0.134604,0.163395,37.298992
bart,plot,off,on,on,0.041641,0.16488,0.386463,0.12035,0.18559,40.76967
bert,plot,off,on,on,0.038159,0.24337,0.452991,0.1398,0.189459,25.217381
t5,plot,off,on,on,0.008565,0.108417,0.280488,0.085575,0.139024,37.687943
longformer_ext,plot,off,on,on,0.039268,0.126978,0.326012,0.125145,0.159538,46.665292
none,table,off,on,on,0.018056,0.253898,0.262714,0.10381,0.139024,34.658965
bart,table,off,on,on,0.023977,0.125842,0.306122,0.090909,0.156463,34.022525
bert,table,off,on,on,0.032594,0.223816,0.373744,0.112676,0.179504,20.719087
t5,table,off,on,on,0.008863,0.118886,0.295954,0.053302,0.14104,46.85105
longformer_ext,table,off,on,on,0.050645,0.178916,0.410646,0.114286,0.173004,35.984205
none,plot+table,off,on,on,0.02588,0.270806,0.268274,0.125225,0.149269,36.392337
bart,plot+table,off,on,on,0.026988,0.127146,0.310023,0.109813,0.167832,34.304773
bert,plot+table,off,on,on,0.032793,0.225521,0.394997,0.119974,0.183015,19.822117
t5,plot+table,off,on,on,0.015654,0.124429,0.292162,0.090476,0.144893,45.164366
longformer_ext,plot+table,off,on,on,0.0,0.018984,0.062315,0.017857,0.04451,49.172672
none,plot,on,on,on,0.02321,0.246232,0.243578,0.108765,0.130734,38.299064
bart,plot,on,on,on,0.057981,0.190415,0.427984,0.140206,0.191358,44.045527
bert,plot,on,on,on,0.018283,0.227901,0.395913,0.117647,0.159642,24.564565
t5,plot,on,on,on,0.008988,0.140058,0.353333,0.073497,0.168889,46.712029
longformer_ext,plot,on,on,on,0.050197,0.197675,0.439024,0.110902,0.20075,36.586008
none,table,on,on,on,0.016888,0.231377,0.23119,0.086223,0.120839,36.700638
bart,table,on,on,on,0.041098,0.174504,0.377083,0.106472,0.189583,37.618407
bert,table,on,on,on,0.02256,0.246744,0.395423,0.110757,0.158932,26.839911
t5,table,on,on,on,0.007202,0.123282,0.306286,0.066438,0.146286,44.059659
longformer_ext,table,on,on,on,0.062806,0.212011,0.443067,0.117921,0.185902,34.672462
none,plot+table,on,on,on,0.022743,0.242694,0.231204,0.10087,0.122121,35.152673
bart,plot+table,on,on,on,0.050513,0.182512,0.423117,0.11789,0.19195,41.415965
bert,plot+table,on,on,on,0.018414,0.260034,0.420561,0.127485,0.162383,24.961461
t5,plot+table,on,on,on,0.017617,0.171768,0.362239,0.09901,0.177827,46.100617
longformer_ext,plot+table,on,on,on,0.049075,0.17614,0.382381,0.088263,0.170572,25.324783
