Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
bart,plot,on,on,off,0.031651,0.179348,0.405229,0.104771,0.186741,16.421759
bert,plot,on,on,off,0.011923,0.304401,0.436534,0.09564,0.146136,-7.624637
t5,plot,on,on,off,0.019125,0.181566,0.416981,0.098299,0.164151,15.33872
longformer_ext,plot,on,on,off,0.028392,0.230651,0.468986,0.089394,0.167927,0.919916
bart,table,on,on,off,0.014553,0.169078,0.405041,0.091975,0.165617,9.434362
bert,table,on,on,off,0.01095,0.294192,0.386591,0.084532,0.135829,-7.929503
t5,table,on,on,off,0.01315,0.164385,0.377111,0.078947,0.15197,23.369033
longformer_ext,table,on,on,off,0.019646,0.179376,0.377171,0.074565,0.1555,24.084425
bart,plot+table,on,on,off,0.033886,0.198188,0.428826,0.130125,0.192171,34.25145
bert,plot+table,on,on,off,0.014479,0.303335,0.412657,0.112798,0.150845,0.06353
t5,plot+table,on,on,off,0.019099,0.191653,0.435018,0.095841,0.169675,12.584775
longformer_ext,plot+table,on,on,off,0.018012,0.182178,0.45283,0.086409,0.168913,17.360527
bart,plot,off,on,on,0.067914,0.198857,0.44466,0.169261,0.223301,14.399758
bert,plot,off,on,on,0.031438,0.302376,0.450898,0.105708,0.176346,-10.321423
t5,plot,off,on,on,0.010768,0.144675,0.341202,0.098925,0.150215,6.342317
longformer_ext,plot,off,on,on,0.05156,0.211059,0.442667,0.105076,0.190222,4.815992
bart,table,off,on,on,0.042071,0.169462,0.40995,0.155533,0.206965,34.751677
bert,table,off,on,on,0.033935,0.307753,0.457959,0.122816,0.177684,0.777072
t5,table,off,on,on,0.009979,0.133603,0.333679,0.074766,0.14715,13.83497
longformer_ext,table,off,on,on,0.053736,0.222231,0.45019,0.108149,0.174905,6.287914
bart,plot+table,off,on,on,0.049108,0.190096,0.397274,0.124878,0.202532,6.93067
bert,plot+table,off,on,on,0.03309,0.309303,0.448168,0.113208,0.172775,-6.362927
t5,plot+table,off,on,on,0.022905,0.144271,0.362887,0.097107,0.16701,13.721042
longformer_ext,plot+table,off,on,on,0.044054,0.194015,0.41448,0.094288,0.200905,4.202279
bart,plot,on,on,on,0.045999,0.22164,0.483813,0.127928,0.19964,21.066371
bert,plot,on,on,on,0.011983,0.298924,0.411879,0.088694,0.144109,-13.14463
t5,plot,on,on,on,0.016406,0.165512,0.395014,0.07877,0.164909,12.150161
longformer_ext,plot,on,on,on,0.033535,0.213465,0.460205,0.089976,0.170213,-12.341538
bart,table,on,on,on,0.0326,0.178866,0.430067,0.129647,0.196004,23.552597
bert,table,on,on,on,0.020501,0.316257,0.427697,0.110325,0.159209,-9.647655
t5,table,on,on,on,0.017584,0.15374,0.365759,0.081871,0.161479,20.518988
longformer_ext,table,on,on,on,0.023456,0.198999,0.471404,0.114583,0.17851,0.328719
bart,plot+table,on,on,on,0.038912,0.204692,0.448753,0.123959,0.203139,32.876953
bert,plot+table,on,on,on,0.013625,0.2891,0.411389,0.099263,0.146294,-3.286902
t5,plot+table,on,on,on,0.015983,0.169426,0.41005,0.110775,0.176884,16.108235
longformer_ext,plot+table,on,on,on,0.022318,0.215427,0.43617,0.077626,0.156535,12.461538
bart,plot,off,off,off,0.040527,0.181321,0.424797,0.138493,0.21748,28.79119
bert,plot,off,off,off,0.040539,0.322235,0.522892,0.14234,0.19759,9.520107
t5,plot,off,off,off,0.004415,0.107153,0.313596,0.054945,0.14693,29.019589
longformer_ext,plot,off,off,off,0.068514,0.217998,0.462375,0.134423,0.232094,28.962263
bart,table,off,off,off,0.061162,0.20044,0.465619,0.179134,0.237721,21.107385
bert,table,off,off,off,0.034065,0.329593,0.452632,0.131718,0.178947,-7.510536
t5,table,off,off,off,0.006874,0.124982,0.298056,0.064935,0.138229,14.331794
longformer_ext,table,off,off,off,0.056997,0.218411,0.434713,0.125997,0.199045,11.720595
bart,plot+table,off,off,off,0.048957,0.175008,0.403415,0.166845,0.221985,26.920866
bert,plot+table,off,off,off,0.063325,0.324696,0.534812,0.161629,0.209489,2.286998
t5,plot+table,off,off,off,0.004153,0.110189,0.282632,0.032432,0.13808,47.494351
longformer_ext,plot+table,off,off,off,0.072867,0.272289,0.564504,0.153485,0.225176,17.054615
bart,plot,on,off,off,0.037848,0.158692,0.406186,0.144628,0.206186,37.091317
bert,plot,on,off,off,0.024846,0.317307,0.511442,0.140893,0.17849,-0.055041
t5,plot,on,off,off,0.016906,0.168369,0.423576,0.084084,0.181818,25.350811
longformer_ext,plot,on,off,off,0.024098,0.19155,0.405101,0.090158,0.181545,30.767676
bart,table,on,off,off,0.025605,0.191298,0.432727,0.112933,0.2,12.815765
bert,table,on,off,off,0.01418,0.302185,0.418391,0.108606,0.149885,-11.150488
t5,table,on,off,off,0.020135,0.183154,0.433396,0.097744,0.170732,23.841581
longformer_ext,table,on,off,off,0.018125,0.213316,0.454468,0.107417,0.182128,12.127922
bart,plot+table,on,off,off,0.044699,0.210179,0.470483,0.150538,0.203936,21.812566
bert,plot+table,on,off,off,0.013706,0.317352,0.457338,0.119082,0.156997,-3.551702
t5,plot+table,on,off,off,0.015169,0.148632,0.364552,0.082745,0.177241,23.942094
longformer_ext,plot+table,on,off,off,0.023947,0.248018,0.510797,0.095451,0.178704,24.503752
bart,plot,off,on,off,0.05561,0.200874,0.446948,0.156162,0.206573,20.18574
bert,plot,off,on,off,0.039849,0.30668,0.468421,0.12118,0.184211,-0.942079
t5,plot,off,on,off,0.007467,0.115088,0.313892,0.061637,0.150583,17.107258
longformer_ext,plot,off,on,off,0.00012,0.051695,0.182058,0.018519,0.097625,14.053
bart,table,off,on,off,0.05033,0.209252,0.425339,0.11786,0.188235,4.647178
bert,table,off,on,off,0.032703,0.309304,0.428911,0.117087,0.164527,-9.91653
t5,table,off,on,off,0.011217,0.141959,0.341916,0.068111,0.142122,18.090357
longformer_ext,table,off,on,off,0.056532,0.25923,0.492857,0.113019,0.194286,-1.430425
bart,plot+table,off,on,off,0.052552,0.190237,0.444878,0.146628,0.206829,21.787414
bert,plot+table,off,on,off,0.039429,0.324806,0.480573,0.152508,0.193252,-2.843539
t5,plot+table,off,on,off,0.009628,0.149408,0.380757,0.082051,0.176049,28.62587
longformer_ext,plot+table,off,on,off,0.047518,0.188858,0.452622,0.108756,0.207912,35.536143
bart,plot,off,off,on,0.073572,0.198333,0.455927,0.205076,0.255319,28.779114
bert,plot,off,off,on,0.038619,0.329484,0.506605,0.146061,0.202183,-3.160305
t5,plot,off,off,on,0.011824,0.127056,0.324619,0.067686,0.145969,18.426345
longformer_ext,plot,off,off,on,0.043275,0.212641,0.459246,0.115891,0.178791,10.058346
bart,table,off,off,on,0.053925,0.181704,0.415211,0.173018,0.238438,26.615146
bert,table,off,off,on,0.039037,0.317911,0.482406,0.120455,0.180477,-9.537874
t5,table,off,off,on,0.013111,0.162102,0.380081,0.081466,0.162602,22.878755
longformer_ext,table,off,off,on,0.008644,0.109224,0.311065,0.062762,0.150313,39.663655
bart,plot+table,off,off,on,0.028661,0.132177,0.37961,0.145652,0.208243,14.73879
bert,plot+table,off,off,on,0.034702,0.305733,0.484642,0.137813,0.1843,-5.787182
t5,plot+table,off,off,on,0.023648,0.175136,0.403275,0.108718,0.176049,23.195566
longformer_ext,plot+table,off,off,on,0.017656,0.182617,0.370943,0.068111,0.148377,25.520759
bart,plot,on,off,on,0.014087,0.1449,0.368973,0.109244,0.178197,22.83587
bert,plot,on,off,on,0.027403,0.31596,0.496495,0.140351,0.171729,-4.793218
t5,plot,on,off,on,0.010414,0.124123,0.324094,0.057692,0.142857,7.643077
longformer_ext,plot,on,off,on,0.038391,0.228667,0.497847,0.119068,0.180879,4.99219
bart,table,on,off,on,0.015315,0.169638,0.396467,0.098328,0.182532,18.799468
bert,table,on,off,on,0.01546,0.317668,0.446766,0.114542,0.163184,-4.941544
t5,table,on,off,on,0.011302,0.157257,0.379175,0.068898,0.1611,23.350346
longformer_ext,table,on,off,on,0.019739,0.190659,0.433028,0.095588,0.166972,15.86735
bart,plot+table,on,off,on,0.023473,0.18866,0.447316,0.121514,0.202783,33.030169
bert,plot+table,on,off,on,0.014436,0.311836,0.441637,0.113303,0.172815,1.066785
t5,plot+table,on,off,on,0.009372,0.144479,0.357285,0.054,0.139721,24.823614
longformer_ext,plot+table,on,off,on,0.029087,0.255244,0.496923,0.100154,0.193846,13.689041
bart,plot,on,on,off,0.03016,0.20098,0.447464,0.101633,0.182971,17.109465
bert,plot,on,on,off,0.030878,0.292181,0.411387,0.120404,0.155188,-7.763012
t5,plot,on,on,off,0.036854,0.179263,0.434051,0.106842,0.170253,19.118707
longformer_ext,plot,on,on,off,0.024723,0.244963,0.468338,0.099075,0.162269,16.171917
bart,table,on,on,off,0.036857,0.191171,0.38921,0.110039,0.200385,20.935217
bert,table,on,on,off,0.011572,0.301128,0.413761,0.099174,0.152294,-2.571305
t5,table,on,on,off,0.015873,0.172303,0.395773,0.080847,0.161383,12.945945
longformer_ext,table,on,on,off,0.020551,0.231396,0.38559,0.078824,0.158773,15.961625
bart,plot+table,on,on,off,0.036095,0.217411,0.455462,0.111111,0.186555,18.871034
bert,plot+table,on,on,off,0.01885,0.309064,0.40658,0.106374,0.14593,-0.161087
t5,plot+table,on,on,off,0.013249,0.183834,0.406841,0.064923,0.154815,35.473033
longformer_ext,plot+table,on,on,off,0.019855,0.219381,0.453933,0.067517,0.152809,11.20625
bart,plot,off,on,on,0.048509,0.177224,0.426877,0.140594,0.201581,23.633644
bert,plot,off,on,on,0.031435,0.303459,0.4591,0.121801,0.167689,-11.650328
t5,plot,off,on,on,0.008309,0.112546,0.319058,0.06867,0.154176,23.092698
longformer_ext,plot,off,on,on,0.057437,0.221913,0.46033,0.108576,0.185389,-6.722439
bart,table,off,on,on,0.033736,0.155654,0.374737,0.130802,0.206316,19.127983
bert,table,off,on,on,0.030596,0.293968,0.449046,0.110202,0.168937,-10.335947
t5,table,off,on,on,0.017818,0.177928,0.405622,0.104628,0.170683,32.620652
longformer_ext,table,off,on,on,0.010304,0.102867,0.228422,0.047162,0.108108,-114.665062
bart,plot+table,off,on,on,0.052632,0.17187,0.402344,0.138943,0.1875,9.347879
bert,plot+table,off,on,on,0.028473,0.313563,0.438263,0.117245,0.169839,-3.290154
t5,plot+table,off,on,on,0.011438,0.155921,0.364,0.076152,0.154,11.650382
longformer_ext,plot+table,off,on,on,0.051607,0.217047,0.472103,0.120378,0.199142,33.636815
bart,plot,on,on,on,0.051564,0.188875,0.448508,0.162006,0.202117,29.030014
bert,plot,on,on,on,0.018333,0.314701,0.449472,0.120785,0.167924,-6.779813
t5,plot,on,on,on,0.016445,0.163199,0.415056,0.11213,0.17294,26.049643
longformer_ext,plot,on,on,on,0.035543,0.230631,0.476658,0.116489,0.19656,15.246304
bart,table,on,on,on,0.044784,0.220652,0.456693,0.134969,0.199475,12.141463
bert,table,on,on,on,0.012362,0.299141,0.392515,0.096848,0.136924,-9.918446
t5,table,on,on,on,0.013379,0.152015,0.369291,0.06037,0.147716,10.952062
longformer_ext,table,on,on,on,0.019952,0.211895,0.409058,0.067301,0.154858,-3.136872
bart,plot+table,on,on,on,0.042738,0.220201,0.466321,0.121107,0.186528,19.774842
bert,plot+table,on,on,on,0.010166,0.30748,0.402713,0.095036,0.136499,-5.913118
t5,plot+table,on,on,on,0.013653,0.162289,0.370019,0.053232,0.13852,25.470445
longformer_ext,plot+table,on,on,on,0.0263,0.244005,0.474725,0.088041,0.167033,4.530735
bart,plot,off,off,off,0.027933,0.141946,0.345355,0.107338,0.190164,28.183226
bert,plot,off,off,off,0.050943,0.306823,0.525161,0.145995,0.206452,6.459237
t5,plot,off,off,off,0.005733,0.11073,0.317673,0.080717,0.138702,30.390543
longformer_ext,plot,off,off,off,0.001472,0.05234,0.110375,0.00885,0.090508,42.8825
bart,table,off,off,off,0.061807,0.208755,0.43453,0.151603,0.226964,15.719987
bert,table,off,off,off,0.030852,0.30836,0.44078,0.130065,0.171914,0.686138
t5,table,off,off,off,0.026918,0.182047,0.401567,0.105986,0.162586,26.989371
longformer_ext,table,off,off,off,0.031436,0.128669,0.309426,0.10883,0.17623,26.093893
bart,plot+table,off,off,off,0.049901,0.201938,0.446394,0.148438,0.208577,22.347319
bert,plot+table,off,off,off,0.035422,0.320916,0.47584,0.131441,0.189076,-3.744924
t5,plot+table,off,off,off,0.01262,0.1346,0.373581,0.101344,0.160991,34.984493
longformer_ext,plot+table,off,off,off,0.027069,0.135078,0.366738,0.117521,0.204691,21.59184
bart,plot,on,off,off,0.022334,0.205238,0.470588,0.138447,0.207283,21.990465
bert,plot,on,off,off,0.014282,0.312763,0.478484,0.130256,0.165984,1.179583
t5,plot,on,off,off,0.022137,0.165858,0.40748,0.106509,0.175197,24.018236
longformer_ext,plot,on,off,off,0.043776,0.2348,0.508446,0.135364,0.195946,3.027431
bart,table,on,off,off,0.039137,0.181715,0.404175,0.119772,0.197343,10.548105
bert,table,on,off,off,0.026026,0.297215,0.42427,0.117756,0.166744,6.29876
t5,table,on,off,off,0.014032,0.171407,0.409479,0.089269,0.16872,18.140347
longformer_ext,table,on,off,off,0.026665,0.221939,0.455118,0.096215,0.171654,8.118924
bart,plot+table,on,off,off,0.020304,0.185454,0.425287,0.12476,0.191571,32.485784
bert,plot+table,on,off,off,0.017341,0.309047,0.449728,0.12593,0.165428,3.774037
t5,plot+table,on,off,off,0.013978,0.180618,0.398104,0.091168,0.151659,29.804384
longformer_ext,plot+table,on,off,off,0.032804,0.259586,0.50073,0.119883,0.182482,14.364351
bart,plot,off,on,off,0.063353,0.20968,0.434783,0.156825,0.231884,28.817515
bert,plot,off,on,off,0.037679,0.304791,0.488197,0.140709,0.187768,-4.069735
t5,plot,off,on,off,0.011248,0.137769,0.359621,0.082192,0.153523,9.755315
longformer_ext,plot,off,on,off,0.052616,0.204358,0.480508,0.116258,0.212149,13.192315
bart,table,off,on,off,0.068641,0.216437,0.465656,0.141197,0.221231,15.637555
bert,table,off,on,off,0.032157,0.318276,0.416089,0.112911,0.171983,-10.93525
t5,table,off,on,off,0.01245,0.149109,0.352941,0.073171,0.141988,13.262821
longformer_ext,table,off,on,off,0.050339,0.217022,0.4192,0.083333,0.1968,31.481747
bart,plot+table,off,on,off,0.057806,0.180911,0.421463,0.154448,0.216585,16.005071
bert,plot+table,off,on,off,0.032785,0.299871,0.438197,0.123241,0.169656,-7.820425
t5,plot+table,off,on,off,0.00962,0.141416,0.343719,0.058409,0.146734,23.732308
longformer_ext,plot+table,off,on,off,0.040589,0.21395,0.394813,0.098124,0.170029,12.21921
bart,plot,off,off,on,0.053598,0.181145,0.412565,0.163694,0.230366,21.507778
bert,plot,off,off,on,0.039719,0.304422,0.501179,0.153483,0.199292,-7.498828
t5,plot,off,off,on,0.030833,0.15757,0.391073,0.115016,0.170032,16.682879
longformer_ext,plot,off,off,on,0.07057,0.245585,0.522303,0.160845,0.209246,1.606087
bart,table,off,off,on,0.041503,0.168142,0.407369,0.135385,0.214944,16.20421
bert,table,off,off,on,0.043465,0.297958,0.463401,0.141047,0.192625,-3.840646
t5,table,off,off,on,0.009023,0.136005,0.353196,0.093377,0.160347,30.942482
longformer_ext,table,off,off,on,0.016079,0.185745,0.416443,0.076992,0.150134,15.644034
bart,plot+table,off,off,on,0.055044,0.185091,0.426641,0.135397,0.206564,27.562638
bert,plot+table,off,off,on,0.033646,0.315467,0.472441,0.128219,0.176378,-4.835523
t5,plot+table,off,off,on,0.01098,0.139082,0.358818,0.07763,0.152905,34.428588
longformer_ext,plot+table,off,off,on,0.012934,0.192709,0.414075,0.060656,0.1473,20.7977
bart,plot,on,off,on,0.028118,0.161852,0.403433,0.135484,0.201717,35.339881
bert,plot,on,off,on,0.039739,0.314684,0.506575,0.151116,0.181818,-5.093143
t5,plot,on,off,on,0.008098,0.124879,0.329966,0.08324,0.157127,22.25209
longformer_ext,plot,on,off,on,0.017637,0.172761,0.38765,0.085911,0.147513,-67.601921
bart,table,on,off,on,0.040717,0.187521,0.425366,0.148583,0.206829,27.802159
bert,table,on,off,on,0.020262,0.298578,0.43617,0.100106,0.158511,-3.326303
t5,table,on,off,on,0.009475,0.141741,0.384205,0.08984,0.175027,19.506906
longformer_ext,table,on,off,on,0.027445,0.243812,0.467669,0.084337,0.174436,-5.500897
bart,plot+table,on,off,on,0.016443,0.164759,0.423506,0.107614,0.192503,24.806539
bert,plot+table,on,off,on,0.015013,0.297988,0.498557,0.125939,0.177726,5.380794
t5,plot+table,on,off,on,0.009659,0.154188,0.367934,0.067971,0.152107,25.71165
longformer_ext,plot+table,on,off,on,0.017341,0.186266,0.411552,0.084991,0.16065,10.814932
bart,plot,on,on,off,0.020989,0.201731,0.469763,0.1036,0.194566,20.420084
bert,plot,on,on,off,0.011224,0.310636,0.411366,0.101868,0.140797,-1.005471
t5,plot,on,on,off,0.015512,0.17724,0.418048,0.073801,0.160221,22.143394
longformer_ext,plot,on,on,off,0.019658,0.188687,0.391837,0.078496,0.153469,-11.320372
bart,table,on,on,off,0.039368,0.228586,0.480269,0.1127,0.198153,19.464886
bert,table,on,on,off,0.009414,0.29307,0.373191,0.10061,0.138614,-4.741098
t5,table,on,on,off,0.01511,0.172761,0.400367,0.071757,0.15978,15.533525
longformer_ext,table,on,on,off,0.017383,0.258027,0.452555,0.09701,0.15793,22.797349
bart,plot+table,on,on,off,0.034735,0.213605,0.457243,0.120629,0.181501,20.417593
bert,plot+table,on,on,off,0.01733,0.295871,0.397762,0.102542,0.142058,-5.127027
t5,plot+table,on,on,off,0.012003,0.176798,0.410163,0.072727,0.15971,18.860313
longformer_ext,plot+table,on,on,off,0.039504,0.209787,0.453271,0.092044,0.183801,11.866139
bart,plot,off,on,on,0.054575,0.183255,0.440678,0.161838,0.201396,24.608289
bert,plot,off,on,on,0.028947,0.286466,0.444561,0.10626,0.162901,-14.276956
t5,plot,off,on,on,0.017953,0.157013,0.378543,0.091278,0.165992,19.575529
longformer_ext,plot,off,on,on,0.053829,0.219421,0.431404,0.098491,0.206186,17.71611
bart,table,off,on,on,0.041443,0.162543,0.385797,0.103846,0.180422,8.913013
bert,table,off,on,on,0.028514,0.297665,0.419878,0.092386,0.162272,-9.185171
t5,table,off,on,on,0.015221,0.158861,0.378906,0.082192,0.152344,23.494917
longformer_ext,table,off,on,on,0.055857,0.218919,0.450166,0.114809,0.197674,18.540164
bart,plot+table,off,on,on,0.046298,0.186162,0.419447,0.129895,0.198284,26.211667
bert,plot+table,off,on,on,0.031764,0.296281,0.456012,0.110474,0.164498,-5.226984
t5,plot+table,off,on,on,0.010971,0.147098,0.37422,0.0875,0.160083,33.337938
longformer_ext,plot+table,off,on,on,0.051725,0.21256,0.444632,0.115157,0.179205,-5.880506
bart,plot,on,on,on,0.036883,0.201211,0.446199,0.140455,0.213228,23.725734
bert,plot,on,on,on,0.01435,0.296899,0.449461,0.11094,0.159056,-8.431744
t5,plot,on,on,on,0.012783,0.17552,0.403828,0.069032,0.155024,21.800107
longformer_ext,plot,on,on,on,0.02157,0.212575,0.451613,0.084006,0.175806,-5.191858
bart,table,on,on,on,0.056531,0.256802,0.510441,0.15182,0.222738,23.359211
bert,table,on,on,on,0.013885,0.296662,0.362698,0.08484,0.133432,-4.901637
t5,table,on,on,on,0.018409,0.200914,0.447323,0.084775,0.177893,14.570476
longformer_ext,table,on,on,on,0.029208,0.257772,0.5,0.107715,0.167151,7.324994
bart,plot+table,on,on,on,0.044145,0.192391,0.436104,0.121755,0.194817,13.442464
bert,plot+table,on,on,on,0.009541,0.305285,0.396603,0.085848,0.134183,-8.86747
t5,plot+table,on,on,on,0.017072,0.16704,0.407767,0.089494,0.168932,20.65474
longformer_ext,plot+table,on,on,on,0.018864,0.222729,0.435614,0.073692,0.170714,17.071302
