Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,plot+table,off,on,off,0.04173,0.228471,0.434783,0.107692,0.191816,15.883254
none,plot,off,off,on,0.023228,0.294889,0.250183,0.11713,0.1485,44.430517
bart,plot,off,off,on,0.023232,0.207929,0.454992,0.121511,0.202946,40.692894
bert,plot,off,off,on,0.043378,0.252978,0.53012,0.166163,0.259036,44.592291
t5,plot,off,off,on,0.011944,0.191199,0.438356,0.092784,0.188356,39.737625
longformer_ext,plot,off,off,on,0.065731,0.259265,0.494872,0.177378,0.238462,23.02343
none,table,off,off,on,0.015551,0.266971,0.228132,0.094538,0.125262,38.847469
bart,table,off,off,on,0.031334,0.183818,0.442596,0.116861,0.206323,38.760412
bert,table,off,off,on,0.024577,0.209633,0.472393,0.101538,0.205521,36.760909
t5,table,off,off,on,0.017098,0.158643,0.379487,0.092624,0.177778,44.147392
longformer_ext,table,off,off,on,0.043512,0.237521,0.478036,0.139896,0.21447,25.622968
none,plot+table,off,off,on,0.020284,0.274331,0.232302,0.096286,0.128522,39.171532
bart,plot+table,off,off,on,0.0216,0.179792,0.434211,0.105611,0.207237,34.392049
bert,plot+table,off,off,on,0.030341,0.230651,0.485584,0.127854,0.242792,32.473333
t5,plot+table,off,off,on,0.012158,0.184596,0.432432,0.094915,0.199324,40.969318
longformer_ext,plot+table,off,off,on,0.057376,0.251315,0.472681,0.132484,0.205845,23.190425
none,plot,on,off,on,0.018255,0.289302,0.254572,0.109078,0.137527,33.475512
bart,plot,on,off,on,0.018578,0.152063,0.377079,0.115028,0.181146,34.060826
bert,plot,on,off,on,0.018078,0.196283,0.465927,0.111288,0.231379,42.147917
t5,plot,on,off,on,0.007065,0.13173,0.37051,0.132827,0.204159,39.599167
longformer_ext,plot,on,off,on,0.028121,0.257944,0.466019,0.13382,0.191748,31.909808
none,table,on,off,on,0.0126,0.279673,0.235171,0.097765,0.123517,35.797737
bart,table,on,off,on,0.023564,0.178312,0.440273,0.133562,0.211604,21.672
bert,table,on,off,on,0.013678,0.192225,0.421553,0.09221,0.190174,36.925694
t5,table,on,off,on,0.01261,0.142495,0.374312,0.106814,0.183486,31.795832
longformer_ext,table,on,off,on,0.025813,0.236573,0.437037,0.118812,0.212346,25.193285
none,plot+table,on,off,on,0.014264,0.270672,0.243972,0.098652,0.12695,34.962277
bart,plot+table,on,off,on,0.022289,0.171565,0.380783,0.114286,0.209964,35.556885
bert,plot+table,on,off,on,0.014291,0.222656,0.455505,0.1059,0.199095,31.2335
t5,plot+table,on,off,on,0.010919,0.172406,0.396581,0.109777,0.191453,28.566494
longformer_ext,plot+table,on,off,on,0.030423,0.221327,0.426065,0.115578,0.205514,21.955682
none,plot,on,on,off,0.01721,0.274138,0.248237,0.107975,0.126234,35.137862
bart,plot,on,on,off,0.026327,0.167591,0.409807,0.119508,0.192644,21.229902
bert,plot,on,on,off,0.039495,0.211083,0.455574,0.123177,0.219709,34.576769
t5,plot,on,on,off,0.014969,0.177495,0.4,0.124567,0.206897,38.901455
longformer_ext,plot,on,on,off,0.037578,0.209914,0.439227,0.119114,0.218232,32.874637
none,table,on,on,off,0.015484,0.257144,0.212933,0.076471,0.111039,35.514322
bart,table,on,on,off,0.039798,0.19142,0.404288,0.110599,0.168453,11.5495
bert,table,on,on,off,0.018789,0.181741,0.396341,0.076453,0.17378,39.670672
t5,table,on,on,off,0.016943,0.192541,0.437299,0.112903,0.199357,33.189671
longformer_ext,table,on,on,off,0.031752,0.230806,0.43467,0.124514,0.230272,28.302166
none,plot+table,on,on,off,0.018673,0.266361,0.226517,0.092976,0.117328,37.488058
bart,plot+table,on,on,off,0.033237,0.190977,0.462264,0.116719,0.191824,17.451402
bert,plot+table,on,on,off,0.013654,0.192767,0.416667,0.073955,0.176282,34.880113
t5,plot+table,on,on,off,0.018272,0.17668,0.427844,0.112436,0.203735,37.908123
longformer_ext,plot+table,on,on,off,0.023275,0.182526,0.396899,0.07154,0.173643,38.63101
none,plot,off,on,on,0.022347,0.269405,0.232149,0.104301,0.131303,34.942493
bart,plot,off,on,on,0.014971,0.155465,0.357377,0.059211,0.157377,42.188136
bert,plot,off,on,on,0.028677,0.236512,0.511278,0.129713,0.222556,35.571995
t5,plot,off,on,on,0.008124,0.180339,0.404722,0.077834,0.175379,31.431057
longformer_ext,plot,off,on,on,0.032074,0.21982,0.442455,0.094872,0.171355,18.151199
none,table,off,on,on,0.015586,0.263335,0.226117,0.090784,0.125773,33.825384
bart,table,off,on,on,0.026612,0.191279,0.446203,0.092063,0.205696,37.438548
bert,table,off,on,on,0.022414,0.205168,0.466667,0.097264,0.190909,27.245882
t5,table,off,on,on,0.010618,0.154669,0.368243,0.074576,0.175676,23.21483
longformer_ext,table,off,on,on,0.039189,0.258084,0.495747,0.136419,0.218712,24.061015
none,plot+table,off,on,on,0.01912,0.271167,0.231536,0.097628,0.128478,36.217145
bart,plot+table,off,on,on,0.033617,0.191292,0.438792,0.108453,0.200318,37.646923
bert,plot+table,off,on,on,0.035993,0.229596,0.487578,0.124611,0.223602,37.805901
t5,plot+table,off,on,on,0.007801,0.169095,0.4,0.069652,0.158678,27.251484
longformer_ext,plot+table,off,on,on,0.049522,0.23889,0.463291,0.129442,0.207595,21.224984
none,plot,on,on,on,0.014002,0.26394,0.225745,0.10533,0.120482,29.263691
bart,plot,on,on,on,0.027466,0.215065,0.482335,0.132512,0.208909,35.963969
bert,plot,on,on,on,0.031158,0.207233,0.484848,0.112462,0.187879,34.088529
t5,plot,on,on,on,0.017732,0.161454,0.398649,0.098305,0.182432,22.596591
longformer_ext,plot,on,on,on,0.028662,0.252639,0.474874,0.115869,0.178392,22.089356
none,table,on,on,on,0.014699,0.254091,0.218841,0.084224,0.1146,28.291641
bart,table,on,on,on,0.02314,0.203408,0.462758,0.108108,0.171157,36.159777
bert,table,on,on,on,0.026981,0.188532,0.426829,0.107034,0.20122,27.675149
t5,table,on,on,on,0.018844,0.177759,0.369384,0.100167,0.189684,18.082772
longformer_ext,table,on,on,on,0.051631,0.270486,0.503083,0.148331,0.229346,25.854583
none,plot+table,on,on,on,0.013665,0.257204,0.208371,0.087376,0.110208,30.254857
bart,plot+table,on,on,on,0.029417,0.232187,0.500754,0.130106,0.214178,40.009922
bert,plot+table,on,on,on,0.017691,0.204946,0.422619,0.083582,0.1875,29.25838
t5,plot+table,on,on,on,0.009966,0.174169,0.395018,0.125,0.19573,25.439286
longformer_ext,plot+table,on,on,on,0.024085,0.218734,0.461322,0.112835,0.222222,22.482638
none,plot,off,off,off,0.060548,0.348974,0.448361,0.178835,0.208197,52.805135
bart,plot,off,off,off,0.025652,0.151248,0.374419,0.153846,0.206977,36.100455
bert,plot,off,off,off,0.018551,0.144705,0.379429,0.148912,0.180571,41.968169
t5,plot,off,off,off,0.007342,0.114383,0.305795,0.116193,0.165228,59.634
longformer_ext,plot,off,off,off,0.055583,0.200621,0.464529,0.146056,0.244898,48.734646
none,table,off,off,off,0.04906,0.312211,0.316983,0.140142,0.159342,43.441724
bart,table,off,off,off,0.042395,0.151792,0.410774,0.182227,0.237935,42.102353
bert,table,off,off,off,0.031671,0.180871,0.416925,0.140641,0.175439,36.72057
t5,table,off,off,off,0.007091,0.127005,0.35443,0.096886,0.174914,39.318371
longformer_ext,table,off,off,off,0.014225,0.13111,0.384787,0.11435,0.167785,33.515606
none,plot+table,off,off,off,0.042825,0.315294,0.360538,0.146277,0.163225,45.755436
bart,plot+table,off,off,off,0.00734,0.125729,0.331361,0.130486,0.175148,50.847449
bert,plot+table,off,off,off,0.010046,0.152168,0.37672,0.086957,0.160847,32.54075
t5,plot+table,off,off,off,0.011075,0.122259,0.327059,0.129717,0.174118,52.989705
longformer_ext,plot+table,off,off,off,0.047186,0.210326,0.460405,0.136531,0.191529,39.335279
none,plot,on,off,off,0.046541,0.326169,0.332268,0.152863,0.171362,49.749678
bart,plot,on,off,off,0.008109,0.143592,0.385051,0.124858,0.187995,40.605355
bert,plot,on,off,off,0.033259,0.199194,0.46822,0.18259,0.211864,46.359868
t5,plot,on,off,off,0.012353,0.131669,0.347526,0.10842,0.168009,46.494328
longformer_ext,plot,on,off,off,0.03354,0.128159,0.361775,0.139111,0.195677,43.081451
none,table,on,off,off,0.037499,0.290229,0.251484,0.120959,0.137173,45.728812
bart,table,on,off,off,0.020369,0.173108,0.438356,0.147835,0.193888,47.341932
bert,table,on,off,off,0.018405,0.189104,0.450142,0.108468,0.182336,33.223687
t5,table,on,off,off,0.010342,0.138007,0.366228,0.118681,0.164474,49.290273
longformer_ext,table,on,off,off,0.012654,0.152893,0.373921,0.065322,0.159156,54.529448
none,plot+table,on,off,off,0.038837,0.295761,0.284855,0.13146,0.142427,46.246662
bart,plot+table,on,off,off,0.046756,0.179985,0.436326,0.161088,0.194154,45.630358
bert,plot+table,on,off,off,0.041929,0.202409,0.504873,0.179688,0.19883,36.068061
t5,plot+table,on,off,off,0.016375,0.133906,0.380638,0.121279,0.178218,48.841077
longformer_ext,plot+table,on,off,off,0.075094,0.215752,0.478505,0.172285,0.214953,40.072968
none,plot,off,on,off,0.048642,0.328509,0.362264,0.161108,0.173585,42.146967
bart,plot,off,on,off,0.021794,0.131263,0.354877,0.171967,0.211516,49.786417
bert,plot,off,on,off,0.016838,0.146244,0.3596,0.122358,0.193119,43.694208
t5,plot,off,on,off,0.008152,0.106096,0.290131,0.085816,0.159334,32.75
longformer_ext,plot,off,on,off,0.015799,0.111359,0.358556,0.133022,0.169965,41.838726
none,table,off,on,off,0.046858,0.327648,0.320974,0.146179,0.156613,39.461714
bart,table,off,on,off,0.055446,0.177305,0.43326,0.208333,0.238512,34.942432
bert,table,off,on,off,0.017166,0.161938,0.41553,0.107256,0.180483,42.757018
t5,table,off,on,off,0.004728,0.111427,0.314286,0.095465,0.15,39.180227
longformer_ext,table,off,on,off,0.016111,0.130406,0.360802,0.111607,0.169265,29.852058
none,plot+table,off,on,off,0.043806,0.323951,0.335429,0.149228,0.155429,42.27723
bart,plot+table,off,on,off,0.033055,0.153352,0.423163,0.178571,0.218263,42.850351
bert,plot+table,off,on,off,0.00955,0.149271,0.377031,0.102063,0.169014,42.203383
t5,plot+table,off,on,off,0.005086,0.122205,0.297265,0.097735,0.154578,49.765
longformer_ext,plot+table,off,on,off,0.043467,0.13098,0.399118,0.134807,0.196251,55.519522
none,plot,off,off,on,0.056275,0.339709,0.375,0.168959,0.179319,39.685559
bart,plot,off,off,on,0.028503,0.151959,0.384528,0.161916,0.202503,46.39
bert,plot,off,off,on,0.017976,0.146185,0.364246,0.120941,0.178771,36.864699
t5,plot,off,off,on,0.002832,0.093287,0.265645,0.122919,0.158365,57.236667
longformer_ext,plot,off,off,on,0.049629,0.214789,0.476364,0.145719,0.207273,37.248733
none,table,off,off,on,0.056994,0.336912,0.363868,0.169275,0.175551,38.754519
bart,table,off,off,on,0.024126,0.149081,0.365541,0.165694,0.204889,43.720974
bert,table,off,off,on,0.017961,0.152108,0.399556,0.151279,0.190899,40.407176
t5,table,off,off,on,0.009363,0.131603,0.315534,0.128954,0.186893,46.907033
longformer_ext,table,off,off,on,0.03651,0.207309,0.470914,0.112858,0.201293,45.096623
none,plot+table,off,off,on,0.044941,0.330604,0.342294,0.151225,0.161888,43.010542
bart,plot+table,off,off,on,0.04535,0.196453,0.431718,0.205298,0.226872,47.98265
bert,plot+table,off,off,on,0.015038,0.164992,0.394794,0.147826,0.18872,39.645
t5,plot+table,off,off,on,0.008343,0.127238,0.351001,0.115702,0.1649,49.633333
longformer_ext,plot+table,off,off,on,0.049767,0.223474,0.505515,0.165746,0.205882,36.514263
none,plot,on,off,on,0.057212,0.331648,0.334008,0.17057,0.177405,46.290195
bart,plot,on,off,on,0.038025,0.185696,0.43573,0.170306,0.222222,45.970076
bert,plot,on,off,on,0.033359,0.200078,0.498436,0.202717,0.22732,46.663
t5,plot,on,off,on,0.028262,0.155854,0.390519,0.149321,0.198646,39.996382
longformer_ext,plot,on,off,on,0.087281,0.230652,0.542778,0.206452,0.233671,41.382275
none,table,on,off,on,0.048231,0.309711,0.287936,0.146048,0.150991,43.681038
bart,table,on,off,on,0.06208,0.212943,0.474333,0.199588,0.223819,41.58314
bert,table,on,off,on,0.048478,0.19311,0.474438,0.17623,0.218814,40.600736
t5,table,on,off,on,0.010643,0.155399,0.380313,0.130045,0.178971,33.7305
longformer_ext,table,on,off,on,0.039517,0.086268,0.2625,0.107769,0.1475,30.612
none,plot+table,on,off,on,0.042027,0.294705,0.278083,0.138392,0.141188,42.490482
bart,plot+table,on,off,on,0.041571,0.193747,0.43717,0.177778,0.200634,35.464579
bert,plot+table,on,off,on,0.031966,0.203881,0.492492,0.170512,0.194194,34.393769
t5,plot+table,on,off,on,0.019521,0.159422,0.417297,0.132178,0.203243,40.657059
longformer_ext,plot+table,on,off,on,0.09956,0.266221,0.562864,0.181818,0.23647,48.083791
none,plot,on,on,off,0.039058,0.2994,0.275376,0.132581,0.147086,42.219362
bart,plot,on,on,off,0.05221,0.183713,0.437759,0.168399,0.197095,37.652605
bert,plot,on,on,off,0.047672,0.229139,0.512524,0.194981,0.225434,42.06089
t5,plot,on,on,off,0.019472,0.167518,0.409586,0.128821,0.187364,41.186429
longformer_ext,plot,on,on,off,0.082741,0.250246,0.529778,0.156723,0.224,39.488608
none,table,on,on,off,0.036676,0.295002,0.258107,0.123152,0.137216,41.800958
bart,table,on,on,off,0.015166,0.163526,0.390707,0.124868,0.181626,31.33975
bert,table,on,on,off,0.014617,0.167497,0.398422,0.08498,0.167653,31.212049
t5,table,on,on,off,0.008467,0.135373,0.351913,0.100767,0.168306,43.703369
longformer_ext,table,on,on,off,0.071675,0.241776,0.525269,0.137759,0.21541,38.708371
none,plot+table,on,on,off,0.037066,0.304216,0.270432,0.132751,0.138659,41.595578
bart,plot+table,on,on,off,0.029505,0.15961,0.396588,0.138889,0.19403,31.37112
bert,plot+table,on,on,off,0.036257,0.196292,0.47012,0.173653,0.203187,33.874746
t5,plot+table,on,on,off,0.017765,0.145276,0.376238,0.114664,0.167217,46.526835
longformer_ext,plot+table,on,on,off,0.083396,0.225564,0.513612,0.196364,0.215971,42.348774
none,plot,off,on,on,0.042191,0.316566,0.301993,0.142638,0.147675,36.975439
bart,plot,off,on,on,0.044276,0.178278,0.433476,0.172043,0.216738,43.582328
bert,plot,off,on,on,0.031774,0.190347,0.465979,0.154959,0.17732,37.510053
t5,plot,off,on,on,0.004841,0.103119,0.286756,0.095006,0.150668,42.139
longformer_ext,plot,off,on,on,0.044503,0.15005,0.393665,0.1678,0.214932,38.392743
none,table,off,on,on,0.045314,0.324897,0.313621,0.137617,0.156275,36.373756
bart,table,off,on,on,0.043566,0.158395,0.41573,0.191441,0.240449,46.745019
bert,table,off,on,on,0.029361,0.159062,0.395652,0.16122,0.2,36.540086
t5,table,off,on,on,0.006549,0.127107,0.333333,0.12,0.169014,39.440366
longformer_ext,table,off,on,on,0.015351,0.109002,0.308924,0.110092,0.162471,54.428961
none,plot+table,off,on,on,0.039735,0.310449,0.303613,0.139922,0.149727,35.443449
bart,plot+table,off,on,on,0.035378,0.154779,0.406215,0.169077,0.230855,42.815667
bert,plot+table,off,on,on,0.024165,0.193464,0.429288,0.130653,0.192578,34.740406
t5,plot+table,off,on,on,0.004886,0.106886,0.270205,0.08948,0.149578,30.124719
longformer_ext,plot+table,off,on,on,0.025769,0.127504,0.387168,0.128603,0.196903,42.389275
none,plot,on,on,on,0.041539,0.311391,0.293462,0.136917,0.153066,39.905104
bart,plot,on,on,on,0.019494,0.148751,0.352413,0.137233,0.175084,46.013438
bert,plot,on,on,on,0.035238,0.205386,0.485629,0.154916,0.188305,37.40644
t5,plot,on,on,on,0.027572,0.159583,0.396125,0.144552,0.185145,37.722273
longformer_ext,plot,on,on,on,0.052989,0.146478,0.367742,0.153017,0.182796,36.57438
none,table,on,on,on,0.043379,0.302547,0.264746,0.134685,0.143179,38.350051
bart,table,on,on,on,0.057177,0.195226,0.477366,0.189691,0.226337,37.598198
bert,table,on,on,on,0.064924,0.22605,0.512821,0.201581,0.250493,38.669153
t5,table,on,on,on,0.01996,0.15466,0.423581,0.166302,0.200873,41.346855
longformer_ext,table,on,on,on,0.129661,0.270054,0.558773,0.232082,0.258944,34.7626
none,plot+table,on,on,on,0.03841,0.293571,0.262796,0.130348,0.137824,39.318128
bart,plot+table,on,on,on,0.072602,0.216573,0.461847,0.179074,0.2249,36.172097
bert,plot+table,on,on,on,0.031069,0.193807,0.465347,0.140873,0.19802,33.923075
t5,plot+table,on,on,on,0.024131,0.167574,0.427332,0.163043,0.197397,38.357225
longformer_ext,plot+table,on,on,on,0.025629,0.179715,0.445575,0.134557,0.170905,33.793274
none,plot,off,off,off,0.06001,0.352499,0.431542,0.177464,0.197725,52.628866
bart,plot,off,off,off,0.017164,0.130465,0.34012,0.146459,0.205988,47.427929
bert,plot,off,off,off,0.023251,0.1441,0.383315,0.155932,0.180383,48.342572
t5,plot,off,off,off,0.001662,0.091009,0.271919,0.086624,0.152478,42.225
longformer_ext,plot,off,off,off,0.037177,0.206957,0.502825,0.14717,0.184557,45.834978
none,table,off,off,off,0.047659,0.316246,0.330973,0.141677,0.158702,42.305779
bart,table,off,off,off,0.051722,0.175649,0.418455,0.180645,0.218884,38.981022
bert,table,off,off,off,0.019666,0.155021,0.378495,0.096983,0.169892,39.224918
t5,table,off,off,off,0.004335,0.109046,0.299401,0.081633,0.150898,45.215882
longformer_ext,table,off,off,off,0.013523,0.161278,0.364191,0.081549,0.164802,44.405236
none,plot+table,off,off,off,0.047498,0.316691,0.349682,0.15615,0.166242,48.920814
bart,plot+table,off,off,off,0.026352,0.141749,0.378805,0.155932,0.209696,43.246689
bert,plot+table,off,off,off,0.014482,0.155908,0.39501,0.108333,0.170478,40.573716
t5,plot+table,off,off,off,0.009617,0.116457,0.319048,0.105012,0.166667,55.269707
longformer_ext,plot+table,off,off,off,0.07265,0.234381,0.540692,0.187441,0.231993,47.575492
none,plot,on,off,off,0.046248,0.31983,0.332564,0.152513,0.170901,47.373022
bart,plot,on,off,off,0.022294,0.167281,0.421286,0.164444,0.195122,38.823333
bert,plot,on,off,off,0.023249,0.185853,0.453961,0.160944,0.211991,37.693864
t5,plot,on,off,off,0.010324,0.157864,0.389581,0.145289,0.18573,37.331364
longformer_ext,plot,on,off,off,0.067576,0.218154,0.518657,0.183178,0.231343,46.846436
none,table,on,off,off,0.03781,0.290681,0.259805,0.12792,0.142371,47.20541
bart,table,on,off,off,0.059206,0.222667,0.512146,0.194726,0.224696,44.334013
bert,table,on,off,off,0.0182,0.194826,0.4579,0.119431,0.192999,33.166148
t5,table,on,off,off,0.011921,0.153599,0.383352,0.131723,0.179628,49.024237
longformer_ext,table,on,off,off,0.03981,0.173256,0.39413,0.138655,0.161426,42.501875
none,plot+table,on,off,off,0.034098,0.286005,0.260493,0.123688,0.133212,48.219857
bart,plot+table,on,off,off,0.029418,0.200301,0.470219,0.184293,0.213166,40.673803
bert,plot+table,on,off,off,0.02875,0.218655,0.500928,0.165428,0.19666,39.70625
t5,plot+table,on,off,off,0.008812,0.140794,0.365256,0.113839,0.160356,43.932425
longformer_ext,plot+table,on,off,off,0.024711,0.131185,0.366972,0.151724,0.204128,39.724058
none,plot,off,on,off,0.049505,0.339056,0.387399,0.167002,0.189008,42.202342
bart,plot,off,on,off,0.016555,0.124828,0.352801,0.164875,0.205006,46.419789
bert,plot,off,on,off,0.018218,0.16381,0.396061,0.131579,0.181619,37.978569
t5,plot,off,on,off,0.00433,0.106464,0.295285,0.129353,0.158809,52.265
longformer_ext,plot,off,on,off,0.029707,0.161541,0.389364,0.133206,0.169041,38.435625
none,table,off,on,off,0.040237,0.302115,0.305526,0.130781,0.147184,41.216712
bart,table,off,on,off,0.062607,0.179569,0.458947,0.206751,0.24,38.638301
bert,table,off,on,off,0.036441,0.159904,0.408714,0.133056,0.190871,38.129007
t5,table,off,on,off,0.007588,0.121498,0.347418,0.122353,0.176056,47.346774
longformer_ext,table,off,on,off,0.018727,0.125824,0.336336,0.096289,0.15015,38.669286
none,plot+table,off,on,off,0.041878,0.315502,0.342385,0.15062,0.161747,41.70822
bart,plot+table,off,on,off,0.041504,0.171789,0.429662,0.196721,0.226827,40.831783
bert,plot+table,off,on,off,0.016862,0.153343,0.393972,0.142395,0.174381,32.534231
t5,plot+table,off,on,off,0.011073,0.139108,0.384168,0.13769,0.17695,52.577768
longformer_ext,plot+table,off,on,off,0.040498,0.227382,0.510166,0.155556,0.18854,43.929054
none,plot,off,off,on,0.058145,0.345988,0.403226,0.174737,0.191445,41.216828
bart,plot,off,off,on,0.021926,0.140139,0.37037,0.134571,0.194444,41.023
bert,plot,off,off,on,0.010233,0.13274,0.37156,0.14023,0.169725,35.896829
t5,plot,off,off,on,0.003733,0.10069,0.273764,0.114358,0.152091,53.954742
longformer_ext,plot,off,off,on,0.070304,0.220189,0.536449,0.185393,0.233645,42.952155
none,table,off,off,on,0.052023,0.32764,0.34878,0.164735,0.172561,38.450923
bart,table,off,off,on,0.034603,0.158016,0.410143,0.163536,0.216097,42.854723
bert,table,off,off,on,0.025872,0.187429,0.439716,0.140102,0.190476,34.339332
t5,table,off,off,on,0.007087,0.109094,0.301932,0.133172,0.171498,40.591439
longformer_ext,table,off,off,on,0.061598,0.199962,0.51831,0.169332,0.234742,36.310465
none,plot+table,off,off,on,0.052381,0.332167,0.343938,0.162162,0.169868,39.864071
bart,plot+table,off,off,on,0.056864,0.170947,0.447537,0.201717,0.254818,43.257424
bert,plot+table,off,off,on,0.012546,0.15485,0.386885,0.11172,0.168306,33.285156
t5,plot+table,off,off,on,0.007034,0.12969,0.332937,0.116806,0.185493,42.344863
longformer_ext,plot+table,off,off,on,0.063377,0.200683,0.506305,0.176871,0.242483,35.22119
none,plot,on,off,on,0.05217,0.322803,0.32719,0.163404,0.170683,45.217124
bart,plot,on,off,on,0.038926,0.172487,0.432609,0.178649,0.206522,46.097286
bert,plot,on,off,on,0.024207,0.191024,0.501031,0.188017,0.220619,40.890577
t5,plot,on,off,on,0.007374,0.129491,0.338028,0.110588,0.171362,36.757359
longformer_ext,plot,on,off,on,0.052222,0.166545,0.421442,0.107407,0.221811,10.98541
none,table,on,off,on,0.045972,0.304864,0.286706,0.144913,0.149802,42.098455
bart,table,on,off,on,0.016572,0.168046,0.402985,0.155983,0.170576,44.11202
bert,table,on,off,on,0.017692,0.197131,0.48766,0.150346,0.213228,34.745586
t5,table,on,off,on,0.015559,0.162805,0.413943,0.131004,0.189542,44.89
longformer_ext,table,on,off,on,0.064213,0.204827,0.51637,0.181818,0.218896,47.726367
none,plot+table,on,off,on,0.040067,0.307148,0.279137,0.138182,0.142961,40.360837
bart,plot+table,on,off,on,0.060083,0.21924,0.503525,0.193744,0.239678,41.570014
bert,plot+table,on,off,on,0.030418,0.182897,0.482422,0.158513,0.185547,35.703123
t5,plot+table,on,off,on,0.030986,0.173794,0.431915,0.157783,0.219149,42.279772
longformer_ext,plot+table,on,off,on,0.08623,0.215571,0.53695,0.211809,0.235734,35.060511
none,plot,on,on,off,0.037784,0.321899,0.288008,0.14018,0.15422,41.794896
bart,plot,on,on,off,0.04336,0.206392,0.45291,0.19088,0.224339,36.09
bert,plot,on,on,off,0.040363,0.201344,0.491642,0.181281,0.224189,39.059084
t5,plot,on,on,off,0.024897,0.169074,0.42623,0.155531,0.198907,41.327078
longformer_ext,plot,on,on,off,0.050483,0.232631,0.506115,0.163996,0.193791,31.648445
none,table,on,on,off,0.038481,0.290444,0.268276,0.13095,0.142492,42.750529
bart,table,on,on,off,0.039509,0.188336,0.438034,0.167024,0.209402,43.193817
bert,table,on,on,off,0.042779,0.202963,0.455172,0.146101,0.187192,32.769544
t5,table,on,on,off,0.038693,0.160272,0.424242,0.171367,0.207792,40.087979
longformer_ext,table,on,on,off,0.064616,0.217788,0.472222,0.132174,0.175347,35.852388
none,plot+table,on,on,off,0.037361,0.298123,0.265082,0.129684,0.135008,39.861931
bart,plot+table,on,on,off,0.023107,0.165787,0.399582,0.136268,0.177824,25.730475
bert,plot+table,on,on,off,0.035372,0.202872,0.498016,0.17495,0.196429,37.477746
t5,plot+table,on,on,off,0.019696,0.143595,0.363234,0.137625,0.170543,37.888188
longformer_ext,plot+table,on,on,off,0.053071,0.14678,0.430541,0.157279,0.21421,62.065
none,plot,off,on,on,0.047491,0.334329,0.358163,0.154658,0.168839,36.952667
bart,plot,off,on,on,0.017739,0.125892,0.321812,0.148148,0.205006,45.494214
bert,plot,off,on,on,0.016383,0.14535,0.377483,0.137168,0.174393,41.715919
t5,plot,off,on,on,0.015821,0.140896,0.35226,0.132404,0.1854,37.469571
longformer_ext,plot,off,on,on,0.061439,0.187678,0.428832,0.124314,0.202555,47.291565
none,table,off,on,on,0.045471,0.314211,0.307936,0.139805,0.150804,36.590835
bart,table,off,on,on,0.050418,0.157456,0.392544,0.173626,0.219298,35.4148
bert,table,off,on,on,0.043518,0.18104,0.435766,0.15242,0.201439,38.063616
t5,table,off,on,on,0.007741,0.138188,0.37863,0.130384,0.174216,43.481923
longformer_ext,table,off,on,on,0.031755,0.206041,0.478976,0.120879,0.204753,33.63929
none,plot+table,off,on,on,0.039347,0.31173,0.307813,0.142707,0.148401,35.352566
bart,plot+table,off,on,on,0.029512,0.151544,0.38453,0.143965,0.201105,25.277123
bert,plot+table,off,on,on,0.0224,0.170898,0.423158,0.107595,0.178947,36.840907
t5,plot+table,off,on,on,0.00734,0.119885,0.294046,0.102314,0.155529,47.036123
longformer_ext,plot+table,off,on,on,0.059649,0.172037,0.415842,0.128043,0.230423,33.7086
none,plot,on,on,on,0.040454,0.301946,0.276718,0.133652,0.147424,38.266334
bart,plot,on,on,on,0.035,0.218857,0.476,0.154309,0.196,38.212953
bert,plot,on,on,on,0.035927,0.21339,0.501931,0.15087,0.218147,40.270414
t5,plot,on,on,on,0.02704,0.163138,0.407852,0.15082,0.19193,40.283111
longformer_ext,plot,on,on,on,0.076178,0.225971,0.509259,0.170686,0.235185,27.422339
none,table,on,on,on,0.038588,0.298258,0.264493,0.129588,0.134511,37.874859
bart,table,on,on,on,0.04659,0.206325,0.45679,0.156701,0.218107,41.965553
bert,table,on,on,on,0.051628,0.203848,0.472868,0.147573,0.207364,31.6334
t5,table,on,on,on,0.052401,0.170347,0.440714,0.170347,0.205666,34.867245
longformer_ext,table,on,on,on,0.061331,0.182403,0.45341,0.130895,0.21902,44.851948
none,plot+table,on,on,on,0.035732,0.291404,0.256287,0.130387,0.135141,40.186099
bart,plot+table,on,on,on,0.070523,0.227488,0.505584,0.213632,0.219289,39.940757
bert,plot+table,on,on,on,0.041327,0.219838,0.511628,0.182524,0.22093,39.963339
t5,plot+table,on,on,on,0.025723,0.169091,0.451064,0.162047,0.191489,41.298333
longformer_ext,plot+table,on,on,on,0.027907,0.147334,0.385135,0.171558,0.195946,40.605355
none,plot,off,off,off,0.067754,0.353673,0.444003,0.194754,0.208102,51.112692
bart,plot,off,off,off,0.029069,0.160875,0.37123,0.165116,0.227378,47.709077
bert,plot,off,off,off,0.015775,0.139982,0.353341,0.133939,0.19479,39.28375
t5,plot,off,off,off,0.008983,0.118293,0.324324,0.135468,0.174447,49.132941
longformer_ext,plot,off,off,off,0.025838,0.165108,0.425397,0.135737,0.18836,49.356667
none,table,off,off,off,0.048766,0.320588,0.328824,0.144202,0.16,42.834165
bart,table,off,off,off,0.047375,0.170888,0.427948,0.177243,0.229258,39.355741
bert,table,off,off,off,0.029356,0.160933,0.412527,0.121212,0.190065,34.935597
t5,table,off,off,off,0.034888,0.167141,0.409666,0.189158,0.211738,50.470495
