generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1773390853-VDU8ygtgtwtc0KRiOMNT,2026-03-13 08:34:12.962,0.012607,,,0,0,2492,4103,4318,1024,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,278818,1824,,
gen-1773390853-gcfmKT1rTn4hwRmBNsdC,2026-03-13 08:34:12.842,0.017089,,,0,0,2511,4101,4474,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,107930,1979,,
gen-1773390852-NocSpnZHqZqv4ZkltbUC,2026-03-13 08:34:12.721,0.01149,,,0,0,2536,2588,2796,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,67853,2953,,
gen-1773390830-jx4KoVwNuCfC1ASnQITx,2026-03-13 08:33:50.606,0.009618,,,0,0,3617,2824,3405,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,174254,1548,,
gen-1773390830-D2e40fsBX5Nq2hANNZmm,2026-03-13 08:33:50.543,0.008462,,,0,0,3886,2072,2160,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,8417,1104,,
gen-1773390830-VaBQOaP4ZnlmTw08x2xe,2026-03-13 08:33:50.391,0.015552,,,0,0,3622,4512,4425,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,123314,4111,,
gen-1773390825-2Qm8LzOiOgIzG1P0pker,2026-03-13 08:33:44.921,0.014535,,,0,0,2161,3483,3511,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,72908,1013,,
gen-1773390677-89rvjky5rKPmzF0BFLh9,2026-03-13 08:31:17.536,0.007734,,,0,0,2746,2300,2885,0,moonshotai/kimi-k2.5-0127,Together,standard,false,true,,stop,stop,152225,1580,,
gen-1773390663-Oew9Go0kaCsCn3YWil3U,2026-03-13 08:31:03.602,0.013979,,,0,0,3894,3928,3943,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,122488,5614,,
gen-1773390663-mFM01pl8uHLFYuSUBbTB,2026-03-13 08:31:03.580,0.009657,,,0,0,3474,2557,2506,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,111730,6243,,
gen-1773390663-5PSiYVzRgrXEXxiyR4gw,2026-03-13 08:31:03.197,0.022507,,-0.001443,0,0,3537,4351,4478,2624,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,188972,1646,,
gen-1773390640-WXWZ0UiPCUEG5xVVeWOH,2026-03-13 08:30:40.692,0.020044,,-0.000668,0,0,1980,4076,4199,1216,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,183421,783,,
gen-1773390542-t7Nu7kE3h2ai94kJttHt,2026-03-13 08:29:02.121,0.009546,,,0,0,2621,2690,2535,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,134877,3573,,
gen-1773390459-NSzhzJePasdE7mwwqKzz,2026-03-13 08:27:38.976,0.023476,,,0,0,3135,4364,4652,0,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,203402,3460,,
gen-1773390459-4Uwf5lHwf7E13tcWjuPh,2026-03-13 08:27:38.947,0.01942,,-0.001302,0,0,3564,3619,3889,2368,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,178343,12201,,
gen-1773390458-fgiSlcxDS6xeSTKfXwmm,2026-03-13 08:27:38.858,0.00942,,,0,0,3289,2514,2369,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,34329,2080,,
gen-1773390447-TUYTMta3lLtanlbLP6CS,2026-03-13 08:27:27.408,0.006631,,,0,0,2199,1793,1586,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,37425,861,,
gen-1773390447-RXKBHGK0dWgDvzSUDt4h,2026-03-13 08:27:27.280,0.0193,,-0.000528,0,0,1750,3944,3467,960,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,192005,5816,,
gen-1773390422-W9mBU5kYfwHRgJu25GkG,2026-03-13 08:27:02.042,0.004932,,,0,0,2482,1439,1190,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,36216,3016,,
gen-1773390391-xm5Z58inSqOZYtrK7867,2026-03-13 08:26:30.787,0.007302,,,0,0,3384,1782,1650,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,55989,3213,,
gen-1773390330-7x9LkEuCD9kt058EVwy6,2026-03-13 08:25:29.734,0.005963,,,0,0,2225,1563,1711,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,55178,1426,,
gen-1773390252-jNSDBzTHVWNF40x9cMcV,2026-03-13 08:24:11.944,0.005645,,,0,0,2560,1701,1261,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,44875,6517,,
gen-1773390251-7xtGkah8cVnhrfoaugfr,2026-03-13 08:24:11.935,0.007676,,,0,0,3239,2556,2354,0,moonshotai/kimi-k2.5-0127,Inceptron,standard,false,true,,stop,stop,30600,1375,,
gen-1773390252-jPUPzWPYDhQsYndzSduK,2026-03-13 08:24:11.912,0.01989,,,0,0,2455,7860,8465,0,moonshotai/kimi-k2.5-0127,Inceptron,standard,false,true,,stop,stop,137525,2024,,
gen-1773390252-cZGVKPPJLz7FedkUaEJR,2026-03-13 08:24:11.858,0.0263,,-0.0006,0,0,3531,6538,7104,960,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,275847,1670,,
gen-1773390251-8F2SkHTpnxSR7FgvhhZw,2026-03-13 08:24:11.790,0.009855,,,0,0,1887,3466,3052,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,76927,1175,,
gen-1773390222-HUHDGxOr0hjyhAWr5wTl,2026-03-13 08:23:42.244,0.001836,,,0,0,2803,62,62,0,moonshotai/kimi-k2.5-0127,Parasail,standard,true,true,,,,2940,1029,,
gen-1773390199-nI29bCDor3enGXNQsa3I,2026-03-13 08:23:18.747,0.004985,,,0,0,2800,783,783,0,moonshotai/kimi-k2.5-0127,Venice,standard,true,true,,,,26460,2374,,
gen-1773390193-3veKZR1bhGtEToudZQDb,2026-03-13 08:23:13.294,0.007402,,,0,0,2457,2001,2304,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,true,true,,,,31143,1320,,
gen-1773390188-T9gNND4bFiqHPJK3CniU,2026-03-13 08:23:08.751,0.004537,,,0,0,2479,1032,886,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,32973,4183,,
gen-1773390177-raK4axlRQEa1dB7Llo0x,2026-03-13 08:22:57.846,0.008553,,,0,0,3239,2232,2167,0,moonshotai/kimi-k2.5-0127,Phala,standard,true,true,,,,47460,3741,,
gen-1773390146-Sp054BBf34vGAchAXhwW,2026-03-13 08:22:26.344,0.011398,,,0,0,2806,2509,2509,0,moonshotai/kimi-k2.5-0127,Venice,standard,true,true,,,,78960,2829,,
gen-1773390146-SfIcjNibqTV4yj7O2p9h,2026-03-13 08:22:26.327,0.01071,,,0,0,2486,3109,3489,0,moonshotai/kimi-k2.5-0127,Phala,standard,true,true,,,,78547,5286,,
gen-1773390146-FJ6Y4I9VQDDjifzsYkQK,2026-03-13 08:22:26.287,0.008154,,-0.00066,0,0,2458,1881,1753,1056,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,39166,3049,,
gen-1773390146-esPtKDiGvoyIyUDX0BsL,2026-03-13 08:22:26.244,0.011517,,,0,0,2810,3934,3755,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,true,true,,,,79380,4762,,
gen-1773390146-ny5koa9nzSlxBPBBtjIM,2026-03-13 08:22:26.194,0.01172,,,0,0,2496,4413,4760,0,moonshotai/kimi-k2.5-0127,Inceptron,standard,false,true,,stop,stop,42028,1377,,
gen-1773390146-Whpar2a524JA58c24Jz5,2026-03-13 08:22:26.165,0.011323,,,0,0,2521,2546,2416,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,46798,2813,,
gen-1773390135-wpEklqpm04oUgC8g4XdC,2026-03-13 08:22:15.590,0.013159,,-0.000774,0,0,3247,2188,1957,1408,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,88700,1905,,
gen-1773390135-dFyQKnbYCxZxxiiRjra4,2026-03-13 08:22:15.553,0.013249,,,0,0,3495,2870,2870,0,moonshotai/kimi-k2.5-0127,Venice,standard,true,true,,,,89460,2885,,
gen-1773390135-w0tnyytCBAhXL0cXMLKt,2026-03-13 08:22:15.524,0.013364,,,0,0,3569,3786,1702,0,moonshotai/kimi-k2.5-0127,Phala,standard,true,true,,,,89460,4990,,
gen-1773390135-vbvf3aQ9aVzt74EjuwRG,2026-03-13 08:22:15.506,0.012222,,,0,0,3191,3477,3121,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,85451,2021,,
gen-1773390135-vM9yzznuc9HApmLhbhNa,2026-03-13 08:22:15.391,0.010193,,,0,0,3531,2726,2847,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,41779,1226,,
gen-1773390135-fs101DBETqumnQLrs41w,2026-03-13 08:22:15.177,0.00894,,,0,0,3267,2357,2031,1408,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,64314,5152,,
gen-1773390064-zgNf26g7bTG6G7zXyiKf,2026-03-13 08:21:04.933,0.009871,,,0,0,2264,2871,2694,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,56847,989,,
gen-1773390051-QhG4aojLGQBXiyAA7lLU,2026-03-13 08:20:51.016,0.010792,,,0,0,1798,3847,3441,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,89379,3563,,
gen-1773390051-jzRCNsrbpv8zg5spaUdy,2026-03-13 08:20:51.008,0.005228,,,0,0,1858,1389,1151,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,25400,434,,
gen-1773390025-KfJ0MsASpKaPfD6vhrHq,2026-03-13 08:20:25.741,0.005632,,,0,0,1978,1808,1402,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,119950,6825,,
gen-1773390013-QagSsJQpJ1GLqJEtvxw9,2026-03-13 08:20:13.174,0.005493,,,0,0,2184,1413,1311,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,36784,2333,,
gen-1773390013-UR2YsXKGczzQ11B303PS,2026-03-13 08:20:13.172,0.008317,,,0,0,1813,2438,2243,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,57467,1812,,
gen-1773390013-nLJodjlhNrtzlccPvDkM,2026-03-13 08:20:13.171,0.006855,,,0,0,2256,1857,1763,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,11998,560,,
gen-1773390013-tsPlrklzrcsz2qvkXAna,2026-03-13 08:20:13.167,0.00591,,,0,0,2115,1567,1605,960,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,37316,2537,,
gen-1773390013-OCf4ZvJ2sx0zaO7hLKjS,2026-03-13 08:20:13.028,0.010098,,,0,0,1806,3039,2875,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,69358,1872,,
gen-1773390013-Ho96lvzhfKGfQbn6fp3m,2026-03-13 08:20:13.023,0.009492,,,0,0,1820,2832,2766,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,51372,878,,
gen-1773389959-xJFvIdtRpdDiRG4f5M7P,2026-03-13 08:19:19.529,0.017905,,,0,0,4019,5225,5469,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,35340,1255,,
gen-1773389949-S8AVKHbrmDn8BDs7qfmx,2026-03-13 08:19:09.232,0.007044,,,0,0,3644,1643,1235,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,9486,1364,,
gen-1773389947-q7NW2QDgAWKoGzHTuDRX,2026-03-13 08:19:07.545,0.018237,,-0.00058,0,0,2345,4598,4863,928,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,83433,3056,,
gen-1773389945-U1t25zZsnERZR3nr94TK,2026-03-13 08:19:04.753,0.024158,,,0,0,3472,5813,6170,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,189392,2395,,
gen-1773389943-mjq3Vm5LzHHvkyMGDQdU,2026-03-13 08:19:03.591,0.021069,,-0.000774,0,0,2390,4211,4705,1408,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,171609,1701,,
gen-1773389931-po8AmqWipan6FMwOxFd2,2026-03-13 08:18:51.869,0.0096,,,0,0,2347,2763,2667,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,14935,1328,,
gen-1773389923-zQEyuihDeoIRNqfJT1vW,2026-03-13 08:18:43.177,0.007412,,,0,0,3690,2170,1634,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,55552,3799,,
gen-1773389921-00mLcfBgzIJo3i5pSugH,2026-03-13 08:18:41.653,0.006534,,-0.00058,0,0,2369,1441,1207,928,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,48865,2900,,
gen-1773389909-eRbMenCLU1q1HZKwzBvy,2026-03-13 08:18:28.949,0.003906,,,0,0,2448,1047,769,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,94206,9431,,
gen-1773389909-5PeMycAZMS3uYh0BfwVX,2026-03-13 08:18:28.936,0.0049,,-0.00058,0,0,2348,1005,606,928,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,12298,3117,,
gen-1773389908-UZmemISKraXAG7rzEFxp,2026-03-13 08:18:28.929,0.007707,,,0,0,2411,2113,1961,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,85547,2039,,
gen-1773389908-BAD7n1EFhzTNKdKZylIU,2026-03-13 08:18:28.885,0.004067,,,0,0,2430,1113,674,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,34533,9335,,
gen-1773389909-MEMPhnsgEMDQRNGQ3gwK,2026-03-13 08:18:28.707,0.018168,,,0,0,2516,6015,5821,0,moonshotai/kimi-k2.5-0127,Parasail,standard,true,true,,,,316680,1036,,
gen-1773389908-VWOzTIWbD61AY0It50V6,2026-03-13 08:18:28.592,0.010551,,,0,0,2386,2365,2626,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,22873,1811,,
gen-1773389870-dvpU2H7gtLckBtyZuJjB,2026-03-13 08:17:50.366,0.007215,,,0,0,4020,2030,2020,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,51795,4987,,
gen-1773389870-hx0jgYepeaxF8xMyrJ5l,2026-03-13 08:17:50.356,0.011951,,,0,0,3561,3312,3241,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,78374,3120,,
gen-1773389870-76JK8LCeKcjUaMx4ePQX,2026-03-13 08:17:50.320,0.016977,,,0,0,3901,4936,5476,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,123434,3328,,
gen-1773389870-aw0xoNli4f1BBdT52lNh,2026-03-13 08:17:50.255,0.011754,,,0,0,3599,3238,3145,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,89509,4109,,
gen-1773389870-WjEQigmWtPT01SKhnHRK,2026-03-13 08:17:50.176,0.014984,,,0,0,4042,4237,4511,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,111479,3853,,
gen-1773389870-1o5rgbRgNN7OPMqY7ACi,2026-03-13 08:17:50.119,0.010016,,,0,0,3637,2645,2383,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,74358,4673,,
gen-1773389862-o22e8FtRSTOSlvxSgb6e,2026-03-13 08:17:42.172,0.015159,,-0.000739,0,0,2652,2801,2733,1344,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,149684,921,,
gen-1773389862-a0DsvxZ6eMb0pAUWFhYe,2026-03-13 08:17:41.733,0.01183,,-0.000739,0,0,2246,2171,2053,1344,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,121676,817,,
gen-1773389847-IIeegNHybMp1NB0OhPnl,2026-03-13 08:17:27.697,0.017492,,-0.00082,0,0,2087,4513,4995,1312,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,61061,2174,,
gen-1773389825-7twscOMx4rH8vGUWXTTv,2026-03-13 08:17:05.658,0.00791,,,0,0,2193,2225,2159,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,75195,1013,,
gen-1773389815-LsOAJAZSWgzL3AlNPipd,2026-03-13 08:16:55.308,0.010143,,,0,0,2796,3403,2938,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,85537,4642,,
gen-1773389807-04zIutH8DdGRWR6xaUXL,2026-03-13 08:16:47.133,0.012606,,-0.000563,0,0,2194,2321,1932,1024,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,114236,767,,
gen-1773389807-CXElOshrd3cjE42opqdd,2026-03-13 08:16:47.130,0.007018,,-0.00064,0,0,2484,2204,2412,1280,moonshotai/kimi-k2.5-0127,Novita,standard,false,true,,stop,stop,62675,5867,,
gen-1773389807-YHG3fdJK5YFHnb2MXoAw,2026-03-13 08:16:47.128,0.007167,,,0,0,2635,2278,1714,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,54656,1941,,
gen-1773389807-5ZSMxSA1PsLHspayVpAC,2026-03-13 08:16:47.125,0.006569,,,0,0,2264,2117,1607,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,54053,1953,,
gen-1773389807-pGSUgO8XAIb5coxDnKjw,2026-03-13 08:16:47.123,0.00989,,,0,0,2626,2805,2769,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,18024,471,,
gen-1773389807-CoasI0BpwMpC6Tzs27O2,2026-03-13 08:16:47.009,0.008019,,-0.00066,0,0,2190,1898,1733,1056,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,26948,1138,,
gen-1773389801-pQ5slXp0vYAyn0u9mgKb,2026-03-13 08:16:41.203,0.011218,,-0.000774,0,0,2760,1893,1772,1408,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,68045,4524,,
gen-1773389794-Edao8WuY4oueQPCB0WvV,2026-03-13 08:16:34.393,0.011795,,,0,0,2717,3428,3686,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,100270,3087,,
gen-1773389787-Za9Y5nJhSLvKibEeCxmJ,2026-03-13 08:16:27.402,0.004718,,,0,0,2739,1041,614,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,6611,1354,,
gen-1773389732-41hpwqXE71DOL5jlmYnq,2026-03-13 08:15:32.602,0.017336,,-0.000774,0,0,2764,3265,3559,1408,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,105009,1873,,
gen-1773389732-HisFP0w28Inu8rFd4pQ9,2026-03-13 08:15:32.601,0.009255,,,0,0,2746,2567,2569,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,67681,3408,,
gen-1773389732-EIjDdMqfSIPW57byT3TL,2026-03-13 08:15:32.593,0.011272,,,0,0,2718,3252,3534,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,82297,5696,,
gen-1773389732-AkUsbH39hLQtzKq4QFef,2026-03-13 08:15:32.589,0.012786,,,0,0,2781,2888,3078,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,54380,2657,,
gen-1773389732-5bi8kErspruY02Caa4pz,2026-03-13 08:15:32.527,0.017076,,-0.00066,0,0,2719,4232,4878,1056,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,171342,2324,,
gen-1773389732-vXhEOPMbQdOeydCoSup0,2026-03-13 08:15:32.303,0.012263,,,0,0,2756,3578,4226,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,103374,4581,,
gen-1773389680-Ctvczr4XGRX1ANqSJfUO,2026-03-13 08:14:40.176,0.02366,,,0,0,3863,4195,3807,0,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,,,108324,1640,,
gen-1773389660-SHtMsAFlGqwL4Tr0WtZV,2026-03-13 08:14:19.732,0.019918,,-0.000774,0,0,3552,3617,3434,1408,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,101499,1874,,
gen-1773389654-sIt883HkqJUumTELTDLE,2026-03-13 08:14:14.437,0.012463,,,0,0,3362,3524,3445,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,123155,3319,,
gen-1773389648-1hcViT6lDkJ4P0sdQRTg,2026-03-13 08:14:07.911,0.005059,,,0,0,3571,1279,878,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,98790,10502,,
gen-1773389613-DsCyFvovwGyMJF5yLxG0,2026-03-13 08:13:33.717,0.005294,,,0,0,2524,1278,857,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,8590,523,,
gen-1773389603-J075Fth64ohnB5cFVpDb,2026-03-13 08:13:23.622,0.008014,,,0,0,2118,2275,2310,1216,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,63448,1133,,
gen-1773389575-8tjXxW5TEtDRBLDvwI98,2026-03-13 08:12:55.164,0.011799,,,0,0,2605,3452,3277,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,76888,3500,,
gen-1773389575-YP6y0k08jnllKen2OBQM,2026-03-13 08:12:55.117,0.010982,,,0,0,2632,3398,3627,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,268684,4509,,
gen-1773389571-g6ujGlXRTcNZWdJyIolH,2026-03-13 08:12:51.490,0.011226,,,0,0,3489,3082,3244,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,68405,5686,,
gen-1773389571-pQCKqAI5sVe3fvA8oMVr,2026-03-13 08:12:51.476,0.010329,,,0,0,3829,2712,2369,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,87721,3979,,
gen-1773389571-aSMFYClKxe4hRb1eNGAV,2026-03-13 08:12:51.470,0.010025,,,0,0,3932,2774,2781,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,207736,7783,,
gen-1773389571-yCJiP43jtJUyDtrsi65r,2026-03-13 08:12:51.435,0.00984,,,0,0,3532,3144,2509,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,75787,4885,,
gen-1773389571-XGKqFEuc4mNq5uvQdvre,2026-03-13 08:12:51.402,0.019915,,-0.000774,0,0,3809,3542,3959,1408,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,108540,1232,,
gen-1773389571-2sJaTfA5JSyu6sDWIBzD,2026-03-13 08:12:51.344,0.012557,,-0.00072,0,0,3527,2869,2718,1152,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,139228,2623,,
gen-1773389559-zeJaTOQXjzRFtr1m0356,2026-03-13 08:12:39.388,0.006648,,,0,0,2607,1717,1568,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,15336,1468,,
gen-1773389549-4ykEBbMlkoTvOwj36T9w,2026-03-13 08:12:29.726,0.008727,,,0,0,2058,2995,2581,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,63715,3042,,
gen-1773389548-ZBHtIn3FnhISTvRmIlpV,2026-03-13 08:12:28.129,0.007299,,,0,0,2083,2041,1822,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,55218,1880,,
gen-1773389539-01h2xrVnroobPhza5k4Y,2026-03-13 08:12:19.434,0.0171,,-0.000668,0,0,2084,3385,3498,1216,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,117224,2942,,
gen-1773389539-Kh9RXYIvPHTQRlguHuxW,2026-03-13 08:12:19.433,0.005743,,,0,0,2080,1518,1271,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,10069,456,,
gen-1773389539-A2QcXWqBmv2hjKYpxL5N,2026-03-13 08:12:19.432,0.009349,,,0,0,2444,2849,2612,0,moonshotai/kimi-k2.5-0127,Parasail,standard,false,true,,stop,stop,192270,618,,
gen-1773389539-XhcPJpcx0Xgkm77wvlFR,2026-03-13 08:12:19.431,0.00547,,,0,0,2375,1367,1551,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,7119,506,,
gen-1773389539-udcpHgkXn6HrvKBWg1VB,2026-03-13 08:12:19.426,0.011019,,,0,0,2516,3207,3323,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,83959,2822,,
gen-1773389539-zEqFYUPKfDCZkNOtWxao,2026-03-13 08:12:19.297,0.01481,,-0.000668,0,0,2091,2869,2834,1216,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,96239,972,,
gen-1773389516-hoILl1BHcARy7orqcdvY,2026-03-13 08:11:56.889,0.007261,,,0,0,2710,2300,1881,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,57711,4380,,
gen-1773389503-k0fxWBODT0Iw630vbSW1,2026-03-13 08:11:43.462,0.009863,,,0,0,2636,2794,2730,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,68389,3879,,
gen-1773389503-ZLQCwYFOPPHENYawL3wF,2026-03-13 08:11:43.428,0.009856,,,0,0,2608,2797,2685,0,moonshotai/kimi-k2.5-0127,BaseTen,standard,false,true,,stop,stop,13031,1262,,
gen-1773389503-O6nicHxwoFd9EnMQSCHv,2026-03-13 08:11:43.417,0.008824,,,0,0,2671,2437,2587,0,moonshotai/kimi-k2.5-0127,Phala,standard,false,true,,stop,stop,54700,2017,,
gen-1773389503-NaV83Yp0EgT6915EhxYm,2026-03-13 08:11:43.391,0.019344,,,0,0,2884,3509,3135,0,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,,,111483,1622,,
gen-1773389503-9Y8fbjdLCbDMTAeQOt4P,2026-03-13 08:11:43.343,0.017804,,,0,0,2664,3227,3930,0,moonshotai/kimi-k2.5-0127,NextBit,standard,false,true,,stop,stop,115436,1449,,
gen-1773389503-hpvzjEDO5uh5zNjP2k06,2026-03-13 08:11:43.227,0.008586,,,0,0,2708,2815,2263,0,moonshotai/kimi-k2.5-0127,AtlasCloud,standard,false,true,,stop,stop,204932,12210,,
gen-1773389470-vFHN7Lf2tCFpPVU16dmc,2026-03-13 08:11:10.006,0.010936,,-0.00066,0,0,3774,2367,1995,1056,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,43559,2435,,
gen-1773389468-XS29xIBMzhgyQqq8ew3k,2026-03-13 08:11:08.048,0.012421,,,0,0,3399,2666,2416,0,moonshotai/kimi-k2.5-0127,Venice,standard,false,true,,stop,stop,100823,2689,,
