Summarizer,Evidence,Role,Insights,Example,BLEU,METEOR,R-1,R-2,R-L,Reading ease
longformer_ext,table,on,on,off,0.011873,0.149088,0.337824,0.053998,0.118135,34.960778
none,plot+table,on,on,off,0.010687,0.216409,0.170054,0.048133,0.085442,35.187913
bart,plot+table,on,on,off,0.036645,0.171951,0.393665,0.095238,0.165158,12.515588
bert,plot+table,on,on,off,0.016725,0.195214,0.435501,0.080662,0.167183,33.370758
t5,plot+table,on,on,off,0.017661,0.157385,0.406444,0.096894,0.156134,29.37626
longformer_ext,plot+table,on,on,off,0.009656,0.161044,0.383693,0.060096,0.129496,32.307161
none,plot,off,on,on,0.012187,0.221954,0.194257,0.055958,0.099875,35.846193
bart,plot,off,on,on,0.033019,0.179627,0.404678,0.063306,0.159064,22.428492
bert,plot,off,on,on,0.014662,0.174309,0.415642,0.076148,0.172067,40.01423
t5,plot,off,on,on,0.007948,0.139959,0.367347,0.076726,0.145408,21.523199
longformer_ext,plot,off,on,on,0.035366,0.178645,0.331615,0.060241,0.14433,20.364446
none,table,off,on,on,0.012439,0.214447,0.175,0.055726,0.089912,31.28021
bart,table,off,on,on,0.034771,0.18033,0.401914,0.095923,0.167464,23.804667
bert,table,off,on,on,0.016285,0.171835,0.407489,0.075055,0.180617,25.875753
t5,table,off,on,on,0.023246,0.203655,0.442331,0.100119,0.168847,21.599327
longformer_ext,table,off,on,on,0.046755,0.226495,0.423507,0.095327,0.171642,22.519795
none,plot+table,off,on,on,0.012041,0.220386,0.170323,0.055508,0.089032,33.991121
bart,plot+table,off,on,on,0.044895,0.204715,0.422346,0.094065,0.176536,29.712725
bert,plot+table,off,on,on,0.028576,0.199835,0.430085,0.099788,0.186441,35.125294
t5,plot+table,off,on,on,0.012263,0.167933,0.421818,0.075334,0.169697,33.189797
longformer_ext,plot+table,off,on,on,0.039813,0.210048,0.388085,0.086957,0.161702,27.704652
none,plot,on,on,on,0.012452,0.218211,0.180082,0.057325,0.093224,32.768665
bart,plot,on,on,on,0.038411,0.189127,0.421174,0.101499,0.188723,26.181154
bert,plot,on,on,on,0.015338,0.191597,0.424112,0.079827,0.174381,28.100184
t5,plot,on,on,on,0.021114,0.165072,0.381818,0.088542,0.171429,26.449602
longformer_ext,plot,on,on,on,0.016404,0.205427,0.402814,0.077533,0.138962,30.214615
none,table,on,on,on,0.011009,0.216928,0.167347,0.053083,0.087347,31.359054
bart,table,on,on,on,0.047706,0.213157,0.4317,0.100313,0.168926,24.807927
bert,table,on,on,on,0.018551,0.197884,0.399202,0.08,0.163673,27.310374
t5,table,on,on,on,0.021846,0.198358,0.432432,0.083521,0.18018,28.132044
longformer_ext,table,on,on,on,0.022888,0.161779,0.335185,0.057514,0.144444,36.788916
none,plot+table,on,on,on,0.011389,0.21286,0.164562,0.050937,0.084725,28.32426
bart,plot+table,on,on,on,0.037342,0.185623,0.396083,0.089422,0.178455,25.086485
bert,plot+table,on,on,on,0.026304,0.200322,0.410901,0.079832,0.180294,24.42177
t5,plot+table,on,on,on,0.02849,0.180856,0.443099,0.097087,0.174334,18.900267
longformer_ext,plot+table,on,on,on,0.008478,0.180754,0.40282,0.064581,0.143001,23.275824
none,plot,off,off,off,0.017289,0.267078,0.316918,0.101911,0.139363,43.109375
bart,plot,off,off,off,0.002655,0.104202,0.306265,0.046512,0.12529,45.338411
bert,plot,off,off,off,0.003615,0.103759,0.316384,0.05436,0.124294,35.109852
t5,plot,off,off,off,0.002454,0.093461,0.26844,0.053333,0.118501,33.382091
longformer_ext,plot,off,off,off,0.016628,0.165068,0.387215,0.075023,0.162557,25.68116
none,table,off,off,off,0.011838,0.254721,0.280856,0.080655,0.127204,42.578585
bart,table,off,off,off,0.006776,0.138894,0.3194,0.06015,0.145766,32.074908
bert,table,off,off,off,0.004959,0.126237,0.330011,0.035516,0.130676,28.819787
t5,table,off,off,off,0.007461,0.111415,0.307514,0.069525,0.12948,45.906538
longformer_ext,table,off,off,off,0.008424,0.143767,0.342007,0.046555,0.120818,45.369092
none,plot+table,off,off,off,0.012702,0.250935,0.270695,0.08162,0.122054,43.328072
bart,plot+table,off,off,off,0.007734,0.149741,0.375267,0.055556,0.142857,39.809787
bert,plot+table,off,off,off,0.011005,0.149763,0.346194,0.064786,0.154327,30.585648
t5,plot+table,off,off,off,0.008525,0.125565,0.328492,0.06047,0.129609,46.033322
longformer_ext,plot+table,off,off,off,0.015985,0.162859,0.361818,0.056466,0.136364,44.739475
none,plot,on,off,off,0.015639,0.254839,0.297115,0.085995,0.122775,40.901987
bart,plot,on,off,off,0.011638,0.126719,0.324561,0.092308,0.142544,48.087386
bert,plot,on,off,off,0.00802,0.141691,0.387646,0.068303,0.138445,36.373392
t5,plot,on,off,off,0.006062,0.118484,0.31518,0.072009,0.13905,41.343988
longformer_ext,plot,on,off,off,0.013929,0.126673,0.363257,0.083682,0.148225,32.662132
none,table,on,off,off,0.011255,0.231877,0.256468,0.072594,0.109111,42.728727
bart,table,on,off,off,0.008645,0.118488,0.30871,0.072928,0.141125,32.551221
bert,table,on,off,off,0.008084,0.124274,0.338462,0.069887,0.137436,41.586235
t5,table,on,off,off,0.003238,0.092298,0.243728,0.047904,0.119474,44.167778
longformer_ext,table,on,off,off,0.012133,0.129116,0.338318,0.061798,0.143925,15.68691
none,plot+table,on,off,off,0.013663,0.240071,0.259085,0.077158,0.112067,40.714288
bart,plot+table,on,off,off,0.017148,0.142288,0.352564,0.087794,0.143162,32.209764
bert,plot+table,on,off,off,0.010634,0.138749,0.352467,0.072654,0.145015,45.327709
t5,plot+table,on,off,off,0.004716,0.10746,0.30445,0.06338,0.135831,45.124948
longformer_ext,plot+table,on,off,off,0.025487,0.179773,0.380515,0.086556,0.154412,34.156686
none,plot,off,on,off,0.014775,0.273239,0.290759,0.092462,0.128899,34.334052
bart,plot,off,on,off,0.009692,0.147369,0.37045,0.072961,0.149893,28.330087
bert,plot,off,on,off,0.010929,0.143348,0.364767,0.080997,0.143005,40.902486
t5,plot,off,on,off,0.003104,0.101863,0.27381,0.050119,0.119048,31.654853
longformer_ext,plot,off,on,off,0.019356,0.166105,0.390431,0.08629,0.158852,26.962189
none,table,off,on,off,0.012969,0.263987,0.279699,0.081854,0.12391,35.202333
bart,table,off,on,off,0.003736,0.140211,0.369164,0.054407,0.141151,39.014672
bert,table,off,on,off,0.006976,0.131845,0.341304,0.056645,0.13913,34.020569
t5,table,off,on,off,0.005201,0.116397,0.29664,0.062718,0.12051,29.803
longformer_ext,table,off,on,off,0.009687,0.158196,0.340807,0.053908,0.129148,11.778989
none,plot+table,off,on,off,0.014083,0.265403,0.27822,0.08611,0.126142,36.95792
bart,plot+table,off,on,off,0.007987,0.156283,0.389064,0.071654,0.149317,43.761078
bert,plot+table,off,on,off,0.012189,0.143897,0.371156,0.065887,0.146341,35.816126
t5,plot+table,off,on,off,0.004939,0.118468,0.297727,0.059226,0.129545,42.144524
longformer_ext,plot+table,off,on,off,0.023089,0.180046,0.402917,0.082192,0.162261,17.6343
none,plot,off,off,on,0.018857,0.278503,0.314103,0.098781,0.135897,40.134895
bart,plot,off,off,on,0.00362,0.133432,0.327189,0.071594,0.140553,38.669132
bert,plot,off,off,on,0.003007,0.133768,0.381477,0.048619,0.125689,37.138994
t5,plot,off,off,on,0.003931,0.116775,0.303529,0.068396,0.131765,36.194657
longformer_ext,plot,off,off,on,0.010723,0.17301,0.385305,0.05386,0.143369,32.225465
none,table,off,off,on,0.013149,0.260643,0.294269,0.086985,0.135866,37.540587
bart,table,off,off,on,0.003939,0.123129,0.322286,0.059565,0.137143,43.501565
bert,table,off,off,on,0.029586,0.193642,0.419453,0.109589,0.174772,31.575202
t5,table,off,off,on,0.003877,0.094054,0.260555,0.062878,0.11339,36.068215
longformer_ext,table,off,off,on,0.016482,0.16042,0.346544,0.079409,0.154839,25.727456
none,plot+table,off,off,on,0.017174,0.266386,0.290909,0.088539,0.130303,35.884518
bart,plot+table,off,off,on,0.005867,0.142085,0.342541,0.053156,0.134807,25.188886
bert,plot+table,off,off,on,0.025531,0.230163,0.457815,0.124654,0.175657,25.311579
t5,plot+table,off,off,on,0.009754,0.127763,0.330011,0.062153,0.139535,42.457047
longformer_ext,plot+table,off,off,on,0.022183,0.188079,0.416667,0.096475,0.161111,17.575382
none,plot,on,off,on,0.014403,0.258221,0.297685,0.089123,0.127161,37.356538
bart,plot,on,off,on,0.012637,0.156335,0.396607,0.097768,0.1421,29.270298
bert,plot,on,off,on,0.013651,0.225839,0.468547,0.091238,0.163413,23.918549
t5,plot,on,off,on,0.003476,0.098399,0.283333,0.057279,0.130952,38.626161
longformer_ext,plot,on,off,on,0.015514,0.172896,0.433028,0.080882,0.161468,25.693326
none,table,on,off,on,0.011558,0.253108,0.270585,0.085437,0.119767,36.156179
bart,table,on,off,on,0.008333,0.127723,0.344978,0.074398,0.131004,29.604609
bert,table,on,off,on,0.011662,0.212484,0.414865,0.082544,0.143243,21.351667
t5,table,on,off,on,0.004059,0.097401,0.268728,0.059595,0.130797,40.028864
longformer_ext,table,on,off,on,0.012786,0.129229,0.370917,0.078141,0.139094,44.477479
none,plot+table,on,off,on,0.015971,0.238152,0.274747,0.087208,0.120635,37.26815
bart,plot+table,on,off,on,0.015791,0.148159,0.369495,0.083961,0.141783,34.941882
bert,plot+table,on,off,on,0.01766,0.211835,0.430014,0.092486,0.15873,27.05116
t5,plot+table,on,off,on,0.004967,0.119806,0.293364,0.067678,0.139697,37.340323
longformer_ext,plot+table,on,off,on,0.024764,0.177269,0.405086,0.087352,0.156222,27.937023
none,plot,on,on,off,0.013516,0.255392,0.269149,0.083023,0.112234,35.657604
bart,plot,on,on,off,0.007767,0.134083,0.317881,0.064159,0.136865,21.676598
bert,plot,on,on,off,0.013034,0.215274,0.427328,0.100604,0.143336,23.430697
t5,plot,on,on,off,0.005724,0.119888,0.331808,0.061927,0.144165,39.24184
longformer_ext,plot,on,on,off,0.01376,0.17899,0.426295,0.08982,0.159363,28.244333
none,table,on,on,off,0.010277,0.236024,0.252765,0.071128,0.108478,37.606195
bart,table,on,on,off,0.009594,0.113442,0.291069,0.068508,0.134509,17.147925
bert,table,on,on,off,0.015014,0.201779,0.393071,0.080053,0.150566,24.632751
t5,table,on,on,off,0.006255,0.116694,0.297483,0.06422,0.125858,38.980196
longformer_ext,table,on,on,off,0.008787,0.131292,0.364948,0.06405,0.140206,28.319184
none,plot+table,on,on,off,0.012119,0.242719,0.247145,0.075146,0.108602,36.691101
bart,plot+table,on,on,off,0.017023,0.15382,0.368098,0.079918,0.141104,26.699838
bert,plot+table,on,on,off,0.015818,0.223505,0.418697,0.087014,0.154049,28.731549
t5,plot+table,on,on,off,0.010004,0.115568,0.322727,0.079727,0.129545,32.275402
longformer_ext,plot+table,on,on,off,0.017598,0.155968,0.409002,0.088235,0.16047,24.823197
none,plot,off,on,on,0.016253,0.277051,0.301056,0.095382,0.135143,34.520408
bart,plot,off,on,on,0.006019,0.146524,0.386002,0.070138,0.139979,28.743727
bert,plot,off,on,on,0.031254,0.239673,0.486141,0.128114,0.18479,27.336608
t5,plot,off,on,on,0.004585,0.117691,0.327907,0.062937,0.123256,34.175922
longformer_ext,plot,off,on,on,0.01584,0.187428,0.427273,0.074681,0.156364,19.775065
none,table,off,on,on,0.011785,0.263672,0.289172,0.082583,0.132175,32.809969
bart,table,off,on,on,0.004101,0.139704,0.348291,0.057816,0.138889,26.775693
bert,table,off,on,on,0.018572,0.20865,0.460294,0.106038,0.164706,31.419331
t5,table,off,on,on,0.006014,0.128067,0.326257,0.06271,0.131844,42.602333
longformer_ext,table,off,on,on,0.007919,0.123339,0.283623,0.042163,0.115279,-4.87087
none,plot+table,off,on,on,0.015315,0.267533,0.291493,0.085714,0.130874,32.236649
bart,plot+table,off,on,on,0.006557,0.122954,0.317568,0.056433,0.132883,26.60403
bert,plot+table,off,on,on,0.017317,0.222054,0.453147,0.109244,0.167832,29.453947
t5,plot+table,off,on,on,0.006238,0.126188,0.330709,0.063134,0.125984,24.424286
longformer_ext,plot+table,off,on,on,0.010773,0.122412,0.271216,0.054338,0.101487,32.206891
none,plot,on,on,on,0.012306,0.257307,0.271351,0.086533,0.115135,34.076591
bart,plot,on,on,on,0.009019,0.137729,0.345435,0.079383,0.136414,29.909058
bert,plot,on,on,on,0.020475,0.226251,0.437797,0.099387,0.154997,24.122854
t5,plot,on,on,on,0.004207,0.108057,0.2891,0.071259,0.132701,40.563431
longformer_ext,plot,on,on,on,0.006564,0.11796,0.350763,0.072052,0.141612,29.111062
none,table,on,on,on,0.011368,0.244146,0.263129,0.080173,0.115864,35.825404
bart,table,on,on,on,0.010756,0.142352,0.361318,0.074547,0.142402,29.182709
bert,table,on,on,on,0.01318,0.213015,0.427978,0.083218,0.144044,28.496315
t5,table,on,on,on,0.00457,0.115952,0.291765,0.063679,0.134118,35.726742
longformer_ext,table,on,on,on,0.017742,0.182766,0.421245,0.080734,0.166667,32.953585
none,plot+table,on,on,on,0.014036,0.244086,0.251004,0.079859,0.11245,32.434568
bart,plot+table,on,on,on,0.012648,0.159645,0.394309,0.07332,0.160569,23.098962
bert,plot+table,on,on,on,0.014499,0.224982,0.430225,0.084526,0.147039,22.288851
t5,plot+table,on,on,on,0.007079,0.12715,0.322435,0.067797,0.135287,30.676429
longformer_ext,plot+table,on,on,on,0.009834,0.1441,0.39334,0.089677,0.151925,25.534986
none,plot,off,off,off,0.020076,0.277293,0.330392,0.097492,0.143311,44.57667
bart,plot,off,off,off,0.003837,0.111583,0.322654,0.043578,0.132723,36.702878
bert,plot,off,off,off,0.021815,0.225878,0.488372,0.118012,0.189147,39.766315
t5,plot,off,off,off,0.001271,0.083431,0.244389,0.0475,0.117207,45.582143
longformer_ext,plot,off,off,off,0.006308,0.135072,0.341731,0.074643,0.15115,21.10472
none,table,off,off,off,0.013265,0.264857,0.290172,0.081174,0.126677,39.036078
bart,table,off,off,off,0.00482,0.130241,0.320879,0.059471,0.136264,26.704879
bert,table,off,off,off,0.025653,0.19937,0.423898,0.108262,0.173542,33.083351
t5,table,off,off,off,0.009189,0.112919,0.305275,0.058493,0.127946,42.21783
longformer_ext,table,off,off,off,0.012004,0.14335,0.367722,0.079836,0.147089,19.568609
none,plot+table,off,off,off,0.012849,0.260054,0.275862,0.080408,0.124138,41.840314
bart,plot+table,off,off,off,0.010048,0.153134,0.364416,0.064447,0.150054,37.062794
bert,plot+table,off,off,off,0.018145,0.22334,0.439416,0.102339,0.169343,35.975042
t5,plot+table,off,off,off,0.003915,0.092378,0.27027,0.047114,0.112808,24.469135
longformer_ext,plot+table,off,off,off,0.022041,0.185792,0.408799,0.088154,0.16132,30.416953
none,plot,on,off,off,0.015163,0.264233,0.303232,0.094893,0.124434,40.790451
bart,plot,on,off,off,0.012398,0.13852,0.36087,0.082789,0.141304,24.928974
bert,plot,on,off,off,0.018924,0.228193,0.448625,0.108696,0.156295,27.976968
t5,plot,on,off,off,0.006822,0.11997,0.316032,0.067052,0.136101,40.141134
longformer_ext,plot,on,off,off,0.023588,0.169106,0.390741,0.090909,0.148148,38.016386
none,table,on,off,off,0.01046,0.238773,0.259836,0.0742,0.110954,40.474412
bart,table,on,off,off,0.00794,0.125077,0.317737,0.06325,0.134929,31.515
bert,table,on,off,off,0.014055,0.181183,0.378453,0.070539,0.145028,30.502985
t5,table,on,off,off,0.004976,0.09818,0.269637,0.051704,0.126612,36.173254
longformer_ext,table,on,off,off,0.017613,0.158373,0.365651,0.081406,0.153278,23.092545
none,plot+table,on,off,off,0.014391,0.234424,0.260512,0.0812,0.121141,41.834329
bart,plot+table,on,off,off,0.013384,0.132369,0.339459,0.073673,0.144865,30.139087
bert,plot+table,on,off,off,0.014132,0.193698,0.384229,0.080402,0.15914,30.000269
t5,plot+table,on,off,off,0.00297,0.089948,0.24608,0.053204,0.12304,39.555
longformer_ext,plot+table,on,off,off,0.015637,0.147333,0.332415,0.069917,0.157943,25.068681
none,plot,off,on,off,0.013492,0.266384,0.289651,0.089762,0.124304,33.924253
bart,plot,off,on,off,0.005715,0.127732,0.331878,0.056893,0.135371,36.621908
bert,plot,off,on,off,0.017899,0.218837,0.456263,0.110722,0.16655,29.961566
t5,plot,off,on,off,0.005201,0.119195,0.334862,0.050575,0.133028,33.855332
longformer_ext,plot,off,on,off,0.003927,0.121832,0.307182,0.033223,0.101657,24.849618
none,table,off,on,off,0.012976,0.268241,0.286751,0.081719,0.123412,34.755233
bart,table,off,on,off,0.013375,0.151098,0.359244,0.075789,0.151261,17.897087
bert,table,off,on,off,0.018396,0.224351,0.44523,0.104742,0.172438,28.781381
t5,table,off,on,off,0.008099,0.108742,0.300226,0.042986,0.121896,35.743686
longformer_ext,table,off,on,off,0.008043,0.104353,0.295964,0.049438,0.123318,31.804091
none,plot+table,off,on,off,0.013507,0.246416,0.257888,0.075762,0.115226,36.106404
bart,plot+table,off,on,off,0.010427,0.159679,0.383708,0.077336,0.152197,28.243583
bert,plot+table,off,on,off,0.020974,0.234509,0.462246,0.099934,0.16021,32.634694
t5,plot+table,off,on,off,0.00556,0.112442,0.301843,0.060046,0.12212,28.505
longformer_ext,plot+table,off,on,off,0.001217,0.079615,0.241627,0.031175,0.105263,46.994289
none,plot,off,off,on,0.017119,0.268445,0.318152,0.095703,0.137931,36.306846
bart,plot,off,off,on,0.006087,0.133345,0.353604,0.079007,0.150901,26.587832
bert,plot,off,off,on,0.0297,0.220726,0.50078,0.128125,0.180967,36.770134
t5,plot,off,off,on,0.004319,0.105766,0.276923,0.054567,0.104142,33.496885
longformer_ext,plot,off,off,on,0.0178,0.188346,0.437784,0.085532,0.159855,21.953951
none,table,off,off,on,0.011504,0.263216,0.292114,0.085227,0.133754,37.702741
bart,table,off,off,on,0.006937,0.148237,0.360902,0.055974,0.141783,37.827177
bert,table,off,off,on,0.019776,0.216734,0.453744,0.098529,0.170338,28.129868
t5,table,off,off,on,0.005422,0.107296,0.287671,0.05492,0.123288,38.532143
longformer_ext,table,off,off,on,0.016692,0.184629,0.389445,0.082042,0.156506,25.964094
none,plot+table,off,off,on,0.017889,0.265485,0.293634,0.090826,0.130978,36.552853
bart,plot+table,off,off,on,0.008808,0.135214,0.350493,0.05708,0.140197,31.727188
bert,plot+table,off,off,on,0.023905,0.220646,0.458766,0.112422,0.176022,32.203342
t5,plot+table,off,off,on,0.011035,0.123177,0.339286,0.064877,0.131696,45.24431
longformer_ext,plot+table,off,off,on,0.013654,0.16531,0.401198,0.078,0.153693,30.690368
none,plot,on,off,on,0.014798,0.26008,0.302454,0.090853,0.128834,38.7848
bart,plot,on,off,on,0.009817,0.133537,0.350763,0.091703,0.139434,19.45
bert,plot,on,off,on,0.014112,0.219102,0.446415,0.100666,0.165558,28.346105
t5,plot,on,off,on,0.003052,0.095783,0.258993,0.048077,0.122302,36.791667
longformer_ext,plot,on,off,on,0.007145,0.095123,0.265036,0.057201,0.103976,33.124721
none,table,on,off,on,0.011115,0.238134,0.268726,0.07699,0.120082,36.741695
bart,table,on,off,on,0.010598,0.147938,0.37395,0.077895,0.132353,32.16
bert,table,on,off,on,0.010557,0.18234,0.392041,0.067897,0.151805,25.031164
t5,table,on,off,on,0.003904,0.104178,0.269185,0.059172,0.127509,39.945304
longformer_ext,table,on,off,on,0.016654,0.165361,0.368469,0.075298,0.152154,22.488455
none,plot+table,on,off,on,0.013228,0.244844,0.259471,0.081516,0.112091,36.090316
bart,plot+table,on,off,on,0.009035,0.136514,0.330076,0.071817,0.143322,21.955324
bert,plot+table,on,off,on,0.013344,0.234254,0.429423,0.090246,0.147117,26.503519
t5,plot+table,on,off,on,0.006602,0.11755,0.304397,0.058757,0.130778,41.074974
longformer_ext,plot+table,on,off,on,0.005083,0.101446,0.318644,0.079275,0.124294,20.466678
none,plot,on,on,off,0.012998,0.250283,0.272131,0.088573,0.113661,36.697924
bart,plot,on,on,off,0.00965,0.135023,0.332248,0.069641,0.134636,23.458395
bert,plot,on,on,off,0.013803,0.236188,0.453512,0.100469,0.149833,28.231607
t5,plot,on,on,off,0.006325,0.123279,0.328358,0.080552,0.144661,39.764565
longformer_ext,plot,on,on,off,0.008965,0.135092,0.383298,0.087983,0.149893,32.793183
none,table,on,on,off,0.010744,0.237841,0.25943,0.074939,0.108005,34.834995
bart,table,on,on,off,0.006811,0.120209,0.299003,0.062153,0.119601,19.776054
bert,table,on,on,off,0.014343,0.216567,0.403428,0.081848,0.143705,24.579412
t5,table,on,on,off,0.006309,0.111813,0.279642,0.042601,0.118568,48.812719
longformer_ext,table,on,on,off,0.012995,0.160204,0.409479,0.070275,0.151659,36.420125
none,plot+table,on,on,off,0.012449,0.230375,0.237745,0.072094,0.102941,35.765674
bart,plot+table,on,on,off,0.013938,0.159279,0.369765,0.088025,0.138917,30.26483
bert,plot+table,on,on,off,0.013443,0.221347,0.4094,0.085449,0.144712,27.259033
t5,plot+table,on,on,off,0.005877,0.113789,0.296552,0.057604,0.133333,38.323077
longformer_ext,plot+table,on,on,off,0.021496,0.178798,0.428571,0.097928,0.154135,34.960455
none,plot,off,on,on,0.016119,0.262365,0.284247,0.087379,0.126142,32.37506
bart,plot,off,on,on,0.007065,0.1551,0.373894,0.084257,0.143805,31.054746
bert,plot,off,on,on,0.019469,0.220752,0.483392,0.117481,0.173852,32.000268
t5,plot,off,on,on,0.003659,0.108213,0.299065,0.06089,0.121495,33.046591
longformer_ext,plot,off,on,on,0.016261,0.186175,0.408311,0.077828,0.149955,18.452279
none,table,off,on,on,0.012827,0.257215,0.283175,0.086544,0.12737,34.658106
bart,table,off,on,on,0.004062,0.115333,0.303571,0.058166,0.133929,22.718636
bert,table,off,on,on,0.01671,0.215602,0.458101,0.102098,0.164804,28.284685
t5,table,off,on,on,0.00563,0.106695,0.286385,0.056471,0.124413,50.931619
longformer_ext,table,off,on,on,0.013516,0.166781,0.370577,0.06903,0.128492,18.057373
none,plot+table,off,on,on,0.01339,0.259469,0.278604,0.082999,0.124714,34.100679
bart,plot+table,off,on,on,0.008563,0.1412,0.358491,0.060924,0.150943,41.492055
bert,plot+table,off,on,on,0.017209,0.218925,0.452595,0.119196,0.171626,27.880347
t5,plot+table,off,on,on,0.004727,0.109954,0.313003,0.05075,0.121979,30.857885
longformer_ext,plot+table,off,on,on,0.01633,0.193746,0.419325,0.084018,0.127621,35.281586
none,plot,on,on,on,0.014269,0.256877,0.275465,0.090411,0.118839,32.15888
bart,plot,on,on,on,0.009564,0.13347,0.346028,0.076336,0.134929,28.179228
bert,plot,on,on,on,0.021558,0.213096,0.418827,0.095628,0.154161,19.504973
t5,plot,on,on,on,0.006427,0.123525,0.318707,0.081019,0.145497,40.065048
longformer_ext,plot,on,on,on,0.01419,0.147072,0.388889,0.085487,0.156746,27.766031
none,table,on,on,on,0.011457,0.252795,0.261905,0.076231,0.110582,32.715401
bart,table,on,on,on,0.014008,0.141566,0.358974,0.077088,0.143162,26.232382
bert,table,on,on,on,0.013651,0.221891,0.418071,0.082377,0.141605,19.548025
t5,table,on,on,on,0.008281,0.124206,0.315907,0.069119,0.149055,34.709026
longformer_ext,table,on,on,on,0.021897,0.140212,0.311151,0.07027,0.149281,23.482739
none,plot+table,on,on,on,0.013712,0.244018,0.255919,0.078629,0.10932,31.323916
bart,plot+table,on,on,on,0.013129,0.161023,0.362334,0.075897,0.145343,24.69237
bert,plot+table,on,on,on,0.013339,0.215274,0.401596,0.082557,0.143617,23.008082
t5,plot+table,on,on,on,0.009036,0.124729,0.334086,0.067873,0.14447,40.493624
longformer_ext,plot+table,on,on,on,0.019483,0.149184,0.358621,0.075025,0.141872,26.898887
none,plot,off,off,off,0.018559,0.283258,0.323441,0.1001,0.13938,42.018999
bart,plot,off,off,off,0.005261,0.131565,0.343891,0.072562,0.140271,39.999003
bert,plot,off,off,off,0.028287,0.243706,0.503771,0.134441,0.190045,40.784611
t5,plot,off,off,off,0.004022,0.102668,0.295159,0.059172,0.125148,37.001027
longformer_ext,plot,off,off,off,0.015848,0.186646,0.401802,0.084838,0.142342,33.845711
none,table,off,off,off,0.013048,0.254256,0.285896,0.079006,0.127985,41.013667
bart,table,off,off,off,0.008977,0.128526,0.313682,0.069119,0.14683,35.859692
bert,table,off,off,off,0.02752,0.202307,0.435673,0.102489,0.175439,31.72505
t5,table,off,off,off,0.007218,0.099857,0.287037,0.053364,0.122685,49.920604
longformer_ext,table,off,off,off,0.012944,0.155135,0.34275,0.064151,0.12806,4.770938
none,plot+table,off,off,off,0.014126,0.253977,0.274947,0.078431,0.120591,43.55525
bart,plot+table,off,off,off,0.004436,0.12708,0.336656,0.046615,0.143965,38.321112
bert,plot+table,off,off,off,0.01692,0.210904,0.429483,0.096522,0.164422,37.299752
t5,plot+table,off,off,off,0.004099,0.101005,0.27896,0.049763,0.113475,36.856393
longformer_ext,plot+table,off,off,off,0.018976,0.163147,0.36773,0.071429,0.148218,29.440814
none,plot,on,off,off,0.015025,0.263972,0.31406,0.096111,0.12575,41.588371
bart,plot,on,off,off,0.012137,0.136857,0.351648,0.0837,0.136264,29.093573
bert,plot,on,off,off,0.01808,0.22683,0.454148,0.106414,0.154294,31.241049
t5,plot,on,off,off,0.005922,0.110922,0.298824,0.070755,0.127059,44.082098
longformer_ext,plot,on,off,off,0.014647,0.142813,0.382022,0.085977,0.161389,30.766272
none,table,on,off,off,0.010321,0.232804,0.252267,0.075887,0.107722,40.96028
bart,table,on,off,off,0.008317,0.123322,0.310532,0.05876,0.132465,31.007176
bert,table,on,off,off,0.014484,0.202662,0.38546,0.075549,0.145405,28.193666
t5,table,on,off,off,0.005968,0.109982,0.264672,0.059977,0.115075,27.2175
longformer_ext,table,on,off,off,0.016662,0.163571,0.394786,0.080224,0.148976,31.533487
none,plot+table,on,off,off,0.011401,0.232779,0.263667,0.076353,0.112187,39.973651
bart,plot+table,on,off,off,0.008661,0.115086,0.298109,0.06466,0.137931,23.746866
bert,plot+table,on,off,off,0.01266,0.208955,0.406271,0.083276,0.148603,26.472848
t5,plot+table,on,off,off,0.007167,0.130712,0.341686,0.06621,0.148064,44.171687
longformer_ext,plot+table,on,off,off,0.012349,0.144401,0.393476,0.083759,0.154944,35.23945
none,plot,off,on,off,0.014806,0.271308,0.284223,0.089959,0.12239,34.071419
bart,plot,off,on,off,0.006266,0.162382,0.395248,0.080087,0.155508,34.3996
bert,plot,off,on,off,0.02328,0.227247,0.466855,0.121469,0.170663,30.908476
t5,plot,off,on,off,0.008919,0.125729,0.343891,0.063492,0.128959,28.893808
longformer_ext,plot,off,on,off,0.008212,0.145853,0.368254,0.055143,0.131217,36.12
none,table,off,on,off,0.010848,0.258874,0.279042,0.078675,0.125333,34.266279
bart,table,off,on,off,0.002744,0.122101,0.291855,0.049887,0.126697,27.523442
bert,table,off,on,off,0.018203,0.217893,0.435879,0.106667,0.176594,31.032734
t5,table,off,on,off,0.009336,0.11533,0.307175,0.053933,0.125561,33.181679
longformer_ext,table,off,on,off,0.010812,0.156391,0.367273,0.052823,0.118182,30.888503
none,plot+table,off,on,off,0.013399,0.255705,0.266519,0.077222,0.123265,34.743434
bart,plot+table,off,on,off,0.004316,0.123824,0.316258,0.058036,0.124722,35.070804
bert,plot+table,off,on,off,0.018059,0.236648,0.479167,0.11822,0.172222,33.117879
t5,plot+table,off,on,off,0.005036,0.121553,0.320819,0.054732,0.129693,49.4815
longformer_ext,plot+table,off,on,off,0.00516,0.1322,0.32563,0.035789,0.115546,24.887179
none,plot,off,off,on,0.016198,0.270384,0.322517,0.096753,0.140397,37.70036
bart,plot,off,off,on,0.004231,0.109344,0.314685,0.044393,0.135198,34.326548
bert,plot,off,off,on,0.023862,0.232367,0.512624,0.131801,0.182096,39.79572
t5,plot,off,off,on,0.002781,0.098534,0.282297,0.052758,0.114833,34.61375
